time,wx (rad/s),wy (rad/s),wz (rad/s)
15.740,-2.16,-3.65,0.73
15.740,-2.22,-3.47,0.84
15.741,-2.29,-3.06,1.03
15.744,-2.42,-2.62,1.20
15.766,-2.58,-2.24,1.33
15.767,-2.68,-2.04,1.38
15.768,-2.76,-1.90,1.43
15.768,-2.92,-1.64,1.49
15.768,-3.04,-1.42,1.52
15.768,-3.09,-1.27,1.52
15.768,-3.14,-1.23,1.51
15.768,-3.11,-1.15,1.47
15.768,-3.14,-1.11,1.45
15.768,-3.03,-1.07,1.41
15.768,-2.92,-1.03,1.37
15.768,-2.82,-0.98,1.34
15.771,-2.64,-0.91,1.27
15.772,-2.54,-0.89,1.23
15.773,-2.30,-0.81,1.16
15.777,-2.07,-0.69,1.06
15.777,-1.94,-0.64,1.01
15.782,-1.67,-0.47,0.89
15.783,-1.52,-0.37,0.84
15.784,-1.25,-0.19,0.73
15.786,-0.99,0.02,0.62
15.787,-0.84,0.14,0.55
15.789,-0.56,0.34,0.40
15.791,-0.43,0.44,0.32
15.793,-0.13,0.58,0.19
15.799,0.18,0.66,0.04
15.800,0.34,0.71,-0.03
15.800,0.65,0.76,-0.17
15.801,1.01,0.73,-0.29
15.804,1.16,0.69,-0.36
15.806,1.46,0.57,-0.48
15.808,1.65,0.48,-0.54
15.809,1.93,0.32,-0.66
15.811,2.19,0.11,-0.76
15.817,2.34,0.00,-0.81
15.817,2.57,-0.23,-0.88
15.818,2.65,-0.33,-0.91
15.819,2.80,-0.55,-0.96
15.822,2.91,-0.79,-1.00
15.824,2.91,-0.90,-1.01
15.828,2.90,-1.10,-1.04
15.828,2.83,-1.27,-1.05
15.830,2.79,-1.34,-1.06
15.835,2.63,-1.43,-1.06
15.836,2.53,-1.45,-1.06
15.836,2.31,-1.43,-1.06
15.837,2.06,-1.34,-1.05
15.840,1.91,-1.27,-1.04
15.841,1.63,-1.07,-1.03
15.844,1.50,-0.94,-1.03
15.846,1.14,-0.57,-1.03
15.847,1.01,-0.44,-1.04
15.866,0.93,-0.32,-1.05
15.866,0.77,-0.08,-1.07
15.867,0.65,0.14,-1.09
15.867,0.57,0.34,-1.10
15.867,0.56,0.44,-1.12
15.867,0.55,0.52,-1.13
15.867,0.58,0.68,-1.15
15.867,0.64,0.82,-1.17
15.868,0.75,0.94,-1.20
15.868,0.80,0.99,-1.21
15.869,0.87,1.05,-1.22
15.872,1.00,1.13,-1.24
15.874,1.11,1.21,-1.24
15.877,1.20,1.27,-1.22
15.877,1.25,1.30,-1.21
15.883,1.30,1.36,-1.18
15.883,1.31,1.40,-1.16
15.884,1.32,1.48,-1.13
15.886,1.32,1.59,-1.10
15.888,1.31,1.65,-1.10
15.889,1.30,1.79,-1.10
15.892,1.29,1.86,-1.11
15.893,1.28,2.03,-1.15
15.897,1.26,2.19,-1.17
15.898,1.26,2.26,-1.18
15.900,1.25,2.40,-1.20
15.901,1.26,2.47,-1.22
15.904,1.26,2.60,-1.24
15.906,1.28,2.71,-1.28
15.907,1.29,2.77,-1.30
15.909,1.31,2.87,-1.36
15.911,1.32,2.93,-1.39
15.916,1.34,3.05,-1.46
15.918,1.37,3.18,-1.53
15.918,1.38,3.25,-1.57
15.920,1.41,3.40,-1.65
15.922,1.42,3.47,-1.69
15.924,1.44,3.64,-1.77
15.927,1.47,3.83,-1.86
15.927,1.46,3.93,-1.90
15.934,1.47,4.17,-2.00
15.935,1.46,4.44,-2.10
15.935,1.46,4.58,-2.16
15.937,1.43,4.87,-2.27
15.938,1.42,5.03,-2.33
15.940,1.39,5.32,-2.45
15.941,1.34,5.62,-2.58
15.943,1.32,5.77,-2.64
15.946,1.27,6.04,-2.78
15.948,1.24,6.26,-2.90
15.965,1.24,6.37,-2.98
15.965,1.24,6.56,-3.16
15.965,1.25,6.64,-3.27
15.966,1.27,6.81,-3.53
15.966,1.29,6.92,-3.83
15.966,1.31,6.92,-3.97
15.966,1.39,6.78,-4.24
15.966,1.46,6.61,-4.35
15.967,1.81,5.73,-4.51
15.968,1.99,5.32,-4.49
15.970,2.20,4.85,-4.43
15.972,2.68,3.84,-4.16
15.973,3.25,2.76,-3.67
15.977,3.91,1.65,-3.01
15.978,4.23,1.10,-2.65
15.980,4.60,0.63,-2.28
15.983,5.27,-0.23,-1.56
15.985,5.88,-0.92,-0.85
15.986,6.48,-1.33,-0.21
15.988,6.78,-1.41,0.08
15.989,7.01,-1.47,0.34
15.991,7.48,-1.48,0.83
15.993,7.85,-1.38,1.29
16.000,8.14,-1.21,1.71
16.000,8.22,-1.08,1.92
16.000,8.36,-0.72,2.31
16.001,8.41,-0.56,2.49
16.004,8.43,-0.16,2.84
16.006,8.40,0.33,3.14
16.007,8.35,0.58,3.27
16.009,8.19,1.18,3.49
16.011,8.10,1.48,3.61
16.016,7.87,1.96,3.82
16.017,7.54,2.45,3.94
16.017,7.34,2.72,3.97
16.020,6.87,3.16,3.95
16.021,6.63,3.35,3.91
16.023,6.15,3.61,3.76
16.026,5.68,3.69,3.52
16.027,5.45,3.64,3.35
16.030,5.06,3.35,2.89
16.035,4.89,3.07,2.62
16.035,4.62,2.38,1.97
16.036,4.38,1.49,1.25
16.038,4.26,0.96,0.92
16.041,3.99,-0.23,0.32
16.042,3.87,-0.83,0.06
16.044,3.58,-1.96,-0.35
16.046,3.27,-2.91,-0.64
16.069,3.09,-3.29,-0.74
16.070,2.76,-3.88,-0.91
16.070,2.42,-4.19,-1.09
16.070,2.23,-4.23,-1.21
16.070,1.89,-4.10,-1.51
16.071,1.74,-3.96,-1.68
16.071,1.45,-3.68,-2.00
16.071,1.15,-3.26,-2.39
16.071,1.00,-3.04,-2.59
16.071,0.73,-2.59,-2.97
16.071,0.60,-2.38,-3.15
16.072,0.40,-1.99,-3.49
16.072,0.27,-1.56,-3.78
16.074,0.21,-1.35,-3.91
16.077,0.14,-0.92,-4.14
16.078,0.13,-0.70,-4.23
16.080,0.12,-0.33,-4.35
16.083,0.15,0.13,-4.40
16.083,0.17,0.36,-4.38
16.087,0.24,1.16,-4.24
16.088,0.27,1.44,-4.15
16.090,0.31,1.73,-4.03
16.092,0.45,2.24,-3.75
16.094,0.61,2.68,-3.42
16.096,0.77,3.11,-3.04
16.097,0.87,3.36,-2.85
16.100,0.95,3.60,-2.64
16.102,1.16,4.13,-2.24
16.106,1.42,4.58,-1.79
16.106,1.68,4.88,-1.33
16.108,1.82,4.98,-1.10
16.109,1.97,5.08,-0.86
16.112,2.26,5.17,-0.40
16.113,2.52,5.12,0.06
16.117,2.81,5.06,0.51
16.118,2.94,4.98,0.74
16.120,3.14,4.71,1.24
16.121,3.27,4.57,1.48
16.124,3.45,4.21,1.93
16.126,3.63,3.85,2.36
16.127,3.69,3.70,2.58
16.130,3.81,3.44,2.99
16.137,3.83,3.29,3.20
16.137,3.78,2.98,3.59
16.137,3.56,2.60,3.90
16.138,3.32,2.28,4.00
16.146,2.21,0.97,4.04
16.146,1.43,-0.00,3.93
16.147,-0.25,-1.90,3.47
16.171,-1.66,-2.98,2.79
16.172,-2.14,-3.10,2.45
16.172,-2.80,-2.76,1.81
16.172,-3.00,-2.36,1.52
16.172,-3.20,-1.39,1.00
16.172,-3.33,-0.66,0.62
16.172,-3.38,-0.44,0.50
16.173,-3.42,-0.19,0.36
16.173,-3.41,-0.17,0.35
16.173,-3.39,-0.26,0.43
16.173,-3.34,-0.51,0.63
16.173,-3.29,-0.65,0.74
16.173,-3.21,-0.91,0.98
16.173,-3.09,-1.08,1.21
16.175,-3.01,-1.14,1.32
16.178,-2.84,-1.26,1.50
16.178,-2.75,-1.30,1.57
16.180,-2.53,-1.39,1.70
16.185,-2.27,-1.53,1.82
16.186,-2.15,-1.61,1.87
16.187,-1.88,-1.80,1.97
16.189,-1.74,-1.93,2.01
16.190,-1.48,-2.17,2.08
16.192,-1.23,-2.41,2.14
16.194,-1.10,-2.56,2.16
16.196,-0.87,-2.83,2.21
16.202,-0.64,-3.03,2.28
16.203,-0.53,-3.09,2.32
16.203,-0.31,-3.18,2.38
16.205,-0.22,-3.19,2.41
16.207,0.00,-3.13,2.45
16.208,0.21,-2.97,2.46
16.210,0.31,-2.85,2.46
16.212,0.46,-2.53,2.42
16.214,0.52,-2.35,2.39
16.217,0.61,-1.74,2.28
16.218,0.62,-1.55,2.23
16.220,0.61,-1.37,2.17
16.222,0.52,-1.00,2.06
16.223,0.38,-0.65,1.91
16.227,0.19,-0.36,1.77
16.230,0.08,-0.24,1.71
16.237,-0.00,-0.16,1.64
16.238,-0.15,-0.06,1.47
16.238,-0.26,-0.01,1.26
16.238,-0.35,0.01,1.04
16.238,-0.38,0.03,0.92
16.243,-0.52,0.13,0.81
16.243,-0.60,0.21,0.59
16.244,-0.79,0.43,0.39
16.247,-1.02,0.66,0.19
16.263,-1.15,0.79,0.11
16.264,-1.37,1.01,-0.07
16.265,-1.48,1.10,-0.15
16.265,-1.70,1.21,-0.27
16.265,-1.92,1.22,-0.38
16.265,-2.03,1.16,-0.42
16.266,-2.29,0.91,-0.53
16.266,-2.41,0.71,-0.59
16.266,-2.67,0.15,-0.73
16.267,-2.97,-0.56,-0.89
16.267,-3.13,-0.93,-1.00
16.269,-3.53,-1.67,-1.28
16.272,-3.78,-1.99,-1.46
16.273,-4.33,-2.40,-1.89
16.276,-4.94,-2.56,-2.42
16.277,-5.25,-2.58,-2.70
16.279,-5.85,-2.70,-3.26
16.283,-6.10,-2.78,-3.56
16.284,-6.38,-3.06,-4.26
16.286,-5.62,-3.78,-5.05
16.287,-4.65,-4.28,-5.47
16.289,-2.45,-5.12,-6.47
16.291,-0.73,-5.66,-7.15
16.293,-0.22,-6.23,-7.35
16.296,0.43,-6.47,-7.26
16.297,0.59,-6.91,-7.04
16.300,0.70,-7.25,-6.22
16.302,0.53,-7.26,-5.01
16.304,0.24,-7.11,-4.35
16.306,0.16,-6.06,-1.95
16.308,0.16,-6.06,-1.95
16.309,0.29,-4.96,-0.32
16.312,0.74,-3.37,1.01
16.313,1.21,-2.28,1.60
16.320,1.76,-0.16,2.54
16.320,2.10,1.69,3.30
16.321,2.30,2.41,3.62
16.321,2.37,3.44,4.19
16.324,2.23,3.62,4.45
16.327,2.22,3.95,4.87
16.328,2.24,4.03,5.23
16.329,2.17,3.94,5.35
16.350,2.23,3.81,5.59
16.351,2.29,3.74,5.65
16.352,2.17,3.28,5.80
16.352,2.01,3.01,5.83
16.352,1.98,2.84,5.86
16.352,1.71,2.31,5.86
16.352,1.38,1.72,5.86
16.352,1.02,1.10,5.87
16.352,0.86,0.80,5.85
16.353,0.63,0.43,5.85
16.353,0.23,-0.28,5.84
16.354,-0.19,-1.04,5.83
16.357,-0.64,-1.86,5.80
16.358,-0.90,-2.27,5.80
16.360,-1.15,-2.69,5.76
16.361,-1.73,-3.49,5.69
16.363,-2.39,-4.25,5.55
16.368,-3.10,-5.03,5.39
16.369,-3.45,-5.44,5.33
16.369,-4.13,-6.15,5.25
16.372,-4.46,-6.45,5.23
16.374,-5.07,-6.98,5.16
16.376,-5.64,-7.39,5.09
16.377,-5.93,-7.51,5.03
16.379,-6.50,-7.65,4.90
16.382,-6.79,-7.62,4.79
16.385,-7.40,-7.37,4.57
16.387,-8.03,-6.88,4.28
16.388,-8.35,-6.58,4.13
16.390,-8.99,-5.98,3.83
16.392,-9.30,-5.69,3.69
16.393,-9.88,-5.08,3.40
16.397,-10.42,-4.44,3.10
16.401,-10.68,-4.12,2.98
16.402,-11.16,-3.54,2.72
16.402,-11.38,-3.29,2.62
16.404,-11.74,-2.91,2.44
16.406,-11.95,-2.73,2.33
16.408,-11.91,-2.75,2.28
16.410,-11.35,-3.12,2.25
16.411,-10.28,-3.57,2.28
16.414,-9.66,-3.70,2.31
16.418,-8.15,-4.03,2.49
16.418,-7.33,-4.29,2.61
16.420,-5.60,-4.66,2.75
16.421,-4.00,-4.67,2.70
16.424,-3.34,-4.50,2.65
16.427,-2.24,-3.85,2.42
16.445,-1.77,-3.36,2.29
16.445,-1.14,-2.19,1.96
16.445,-0.78,-0.88,1.65
16.445,-0.67,-0.16,1.47
16.446,-0.69,1.82,0.96
16.446,-0.69,2.34,0.83
16.446,-0.91,2.76,0.71
16.446,-1.22,3.33,0.57
16.446,-1.46,3.44,0.53
16.446,-1.93,3.41,0.55
16.454,-2.39,3.11,0.63
16.482,-2.51,2.87,0.68
16.483,-2.87,2.38,0.76
16.483,-3.00,2.16,0.81
16.484,-3.20,1.44,0.87
16.484,-3.18,1.21,0.87
16.484,-3.20,1.02,0.89
16.484,-3.18,0.63,0.90
16.484,-3.14,0.27,0.86
16.484,-3.12,-0.07,0.77
16.484,-3.15,-0.21,0.74
16.484,-3.11,-0.40,0.71
16.484,-3.11,-0.70,0.68
16.485,-3.12,-1.06,0.69
16.485,-3.08,-1.38,0.74
16.485,-3.01,-1.51,0.75
16.485,-3.04,-1.59,0.78
16.485,-2.97,-1.74,0.81
16.485,-2.88,-1.80,0.87
16.486,-2.79,-1.84,0.94
16.487,-2.79,-1.86,0.99
16.489,-2.67,-1.87,1.10
16.491,-2.60,-1.87,1.15
16.493,-2.49,-1.87,1.27
16.496,-2.37,-1.88,1.37
16.497,-2.27,-1.90,1.42
16.501,-2.11,-1.97,1.49
16.502,-2.05,-2.01,1.52
16.504,-1.85,-2.10,1.53
16.506,-1.65,-2.18,1.50
16.508,-1.59,-2.23,1.47
16.509,-1.39,-2.27,1.39
16.511,-1.24,-2.28,1.33
16.513,-1.03,-2.25,1.23
16.518,-0.80,-2.15,1.12
16.518,-0.66,-2.07,1.05
16.521,-0.40,-1.91,0.94
16.521,-0.32,-1.81,0.88
16.528,-0.07,-1.64,0.78
16.529,0.19,-1.49,0.67
16.529,0.34,-1.43,0.63
16.529,0.60,-1.24,0.53
16.531,0.78,-1.15,0.46
16.537,1.07,-1.03,0.35
16.538,1.34,-0.94,0.26
16.539,1.52,-0.91,0.22
16.541,1.86,-0.90,0.14
16.542,2.20,-0.98,0.07
16.544,2.36,-1.04,0.03
16.546,2.74,-1.24,-0.05
16.547,2.88,-1.39,-0.09
16.573,3.23,-1.71,-0.16
16.574,3.54,-2.12,-0.24
16.574,3.67,-2.37,-0.27
16.574,3.92,-2.94,-0.33
16.574,4.13,-3.54,-0.42
16.575,4.23,-3.84,-0.47
16.575,4.32,-4.39,-0.56
16.575,4.36,-4.61,-0.59
16.575,4.42,-4.94,-0.71
16.575,4.37,-5.15,-0.81
16.576,4.33,-5.19,-0.86
16.576,4.17,-5.19,-0.94
16.576,4.09,-5.14,-1.00
16.577,3.71,-4.75,-1.14
16.578,3.58,-4.54,-1.17
16.579,3.37,-4.34,-1.21
16.581,3.09,-3.81,-1.29
16.584,2.80,-3.22,-1.35
16.587,2.47,-2.60,-1.38
16.587,2.23,-2.32,-1.38
16.590,2.10,-1.99,-1.39
16.591,1.71,-1.40,-1.41
16.593,1.34,-0.85,-1.42
16.596,1.03,-0.35,-1.44
16.597,0.91,-0.13,-1.46
16.602,0.78,0.09,-1.46
16.603,0.61,0.46,-1.49
16.604,0.50,0.77,-1.51
16.606,0.45,1.04,-1.53
16.607,0.45,1.19,-1.54
16.609,0.47,1.43,-1.57
16.611,0.50,1.53,-1.58
16.613,0.61,1.75,-1.61
16.619,0.78,1.94,-1.65
16.619,0.88,1.99,-1.67
16.620,1.16,2.10,-1.72
16.622,1.33,2.14,-1.73
16.623,1.76,2.15,-1.79
16.626,2.31,2.10,-1.85
16.629,2.61,2.06,-1.89
16.633,3.22,1.94,-1.96
16.633,3.54,1.90,-2.00
16.640,4.10,1.80,-2.06
16.640,4.52,1.76,-2.13
16.641,4.68,1.80,-2.15
16.641,4.89,1.90,-2.20
16.641,4.93,1.96,-2.21
16.644,4.93,2.17,-2.23
16.646,4.84,2.39,-2.21
16.648,4.77,2.47,-2.19
16.649,4.58,2.67,-2.11
16.672,4.46,2.74,-2.06
16.672,4.20,2.87,-1.93
16.672,3.90,3.00,-1.78
16.673,3.75,3.08,-1.70
16.673,3.46,3.20,-1.56
16.673,3.18,3.28,-1.47
16.673,3.06,3.31,-1.42
16.673,2.82,3.29,-1.38
16.674,2.72,3.26,-1.36
16.674,2.53,3.17,-1.34
16.674,2.36,3.06,-1.32
16.674,2.28,3.00,-1.31
16.676,2.17,2.88,-1.28
16.677,2.11,2.81,-1.27
16.680,2.05,2.69,-1.24
16.681,2.02,2.57,-1.20
16.683,2.01,2.50,-1.19
16.687,2.02,2.36,-1.15
16.688,2.06,2.21,-1.14
16.689,2.11,2.13,-1.13
16.692,2.19,1.95,-1.13
16.693,2.25,1.86,-1.13
16.696,2.38,1.61,-1.22
16.698,2.44,1.53,-1.28
16.702,2.52,1.44,-1.36
16.702,2.70,1.23,-1.57
16.705,2.90,0.97,-1.80
16.706,3.12,0.70,-2.04
16.707,3.27,0.56,-2.15
16.710,3.42,0.42,-2.27
16.711,3.68,0.19,-2.48
16.713,3.94,-0.00,-2.69
16.717,4.16,-0.16,-2.92
16.718,4.23,-0.31,-3.03
16.719,4.24,-0.58,-3.10
16.722,4.16,-1.53,-3.14
16.724,4.05,-2.67,-2.92
16.726,3.90,-3.83,-2.32
16.727,3.77,-4.47,-1.88
16.729,3.59,-5.72,-0.92
16.731,3.58,-6.19,-0.54
16.743,3.49,-6.47,-0.11
16.744,3.40,-5.98,-0.32
16.744,3.33,-5.55,-0.65
16.744,3.26,-4.48,-1.60
16.744,3.27,-3.89,-2.19
16.744,3.32,-2.37,-3.42
16.747,3.43,-0.67,-4.54
16.750,3.50,0.02,-4.94
16.750,3.54,1.07,-5.56
16.785,3.59,1.48,-5.83
16.786,3.61,2.06,-6.35
16.786,3.56,2.47,-6.82
16.786,3.51,2.64,-7.02
16.786,3.40,2.85,-7.33
16.787,3.31,2.92,-7.45
16.787,3.07,3.11,-7.64
16.787,2.79,3.34,-7.77
16.787,2.65,3.45,-7.83
16.788,2.28,3.87,-7.92
16.788,2.12,4.10,-7.98
16.788,1.77,4.63,-8.03
16.788,1.39,5.23,-8.08
16.788,1.22,5.57,-8.09
16.788,0.87,6.21,-8.13
16.788,0.55,6.81,-8.12
16.789,0.39,7.11,-8.10
16.789,0.13,7.65,-8.04
16.789,0.05,7.92,-8.01
16.789,-0.18,8.40,-7.93
16.792,-0.33,8.78,-7.83
16.793,-0.34,8.89,-7.78
16.797,-0.47,9.16,-7.61
16.798,-0.47,9.16,-7.61
16.800,-0.54,9.15,-7.46
16.803,-0.56,9.02,-7.30
16.803,-0.58,8.99,-7.19
16.806,-0.55,8.95,-6.94
16.808,-0.51,8.96,-6.63
16.810,-0.46,8.97,-6.43
16.812,-0.37,8.99,-6.00
16.813,-0.31,8.96,-5.76
16.816,-0.21,8.91,-5.25
16.820,-0.13,8.77,-4.68
16.820,-0.07,8.67,-4.40
16.821,0.02,8.42,-3.78
16.824,0.05,8.33,-3.47
16.826,0.21,7.79,-2.44
16.827,0.28,7.59,-2.05
16.829,0.35,7.38,-1.67
16.832,0.50,6.79,-0.91
16.847,0.64,6.11,-0.22
16.847,0.78,5.49,0.39
16.847,0.86,5.24,0.67
16.848,0.92,4.97,0.93
16.848,1.03,4.51,1.43
16.848,1.10,4.08,1.83
16.848,1.07,3.61,2.11
16.849,1.04,3.34,2.16
16.878,0.96,3.08,2.14
16.879,0.87,2.50,1.81
16.879,0.52,1.76,0.89
16.879,-0.08,0.79,-0.65
16.879,-0.45,0.34,-1.57
16.879,-1.19,-0.26,-3.29
16.879,-1.48,-0.26,-3.86
16.880,-1.90,0.20,-4.29
16.880,-2.18,0.86,-4.00
16.880,-2.31,1.16,-3.69
16.880,-2.52,1.53,-2.94
16.880,-2.60,1.67,-2.54
16.880,-2.75,1.86,-1.87
16.880,-2.83,2.02,-1.52
16.880,-2.85,2.04,-1.43
16.881,-2.82,1.97,-1.31
16.882,-2.79,1.88,-1.27
16.887,-2.67,1.66,-1.19
16.888,-2.52,1.36,-1.13
16.888,-2.43,1.20,-1.09
16.890,-2.24,0.88,-1.01
16.891,-2.13,0.71,-0.95
16.893,-1.93,0.41,-0.80
16.897,-1.71,0.16,-0.59
16.897,-1.60,0.05,-0.47
16.899,-1.40,-0.14,-0.22
16.904,-1.22,-0.31,0.04
16.905,-1.14,-0.37,0.16
16.906,-0.96,-0.47,0.41
16.908,-0.89,-0.50,0.53
16.909,-0.75,-0.52,0.76
16.911,-0.63,-0.52,0.98
16.913,-0.59,-0.52,1.09
16.916,-0.52,-0.51,1.27
16.917,-0.48,-0.50,1.34
16.920,-0.47,-0.46,1.46
16.921,-0.48,-0.42,1.55
16.924,-0.50,-0.40,1.59
16.926,-0.57,-0.39,1.65
16.927,-0.68,-0.41,1.68
16.929,-0.73,-0.43,1.69
16.931,-0.91,-0.51,1.68
16.933,-0.99,-0.57,1.67
16.939,-1.21,-0.75,1.63
16.940,-1.43,-0.95,1.57
16.940,-1.56,-1.05,1.55
16.941,-1.79,-1.25,1.50
16.944,-1.90,-1.38,1.47
16.946,-2.22,-1.67,1.42
16.971,-2.34,-1.76,1.40
16.972,-2.42,-1.84,1.38
16.972,-2.61,-1.96,1.35
16.972,-2.74,-2.05,1.33
16.972,-2.85,-2.10,1.31
16.972,-2.89,-2.13,1.30
16.973,-2.92,-2.14,1.28
16.973,-2.98,-2.17,1.26
16.973,-3.02,-2.18,1.24
16.973,-3.04,-2.18,1.20
16.973,-3.04,-2.17,1.19
16.973,-3.03,-2.15,1.16
16.974,-3.00,-2.09,1.10
16.974,-2.95,-1.98,1.03
16.976,-2.88,-1.87,0.95
16.977,-2.85,-1.82,0.90
16.979,-2.75,-1.71,0.79
16.981,-2.71,-1.68,0.74
16.983,-2.58,-1.62,0.60
16.986,-2.45,-1.60,0.45
16.988,-2.38,-1.61,0.37
16.989,-2.24,-1.65,0.18
16.992,-2.16,-1.68,0.08
16.993,-1.98,-1.79,-0.13
16.996,-1.79,-1.93,-0.34
16.997,-1.69,-2.02,-0.45
17.000,-1.45,-2.20,-0.67
17.003,-1.32,-2.30,-0.78
17.004,-1.04,-2.50,-1.00
17.007,-0.76,-2.67,-1.24
17.007,-0.62,-2.73,-1.36
17.009,-0.32,-2.84,-1.60
17.011,-0.17,-2.88,-1.72
17.014,0.11,-2.88,-1.98
17.017,0.35,-2.78,-2.25
17.018,0.46,-2.73,-2.39
17.021,0.58,-2.48,-2.69
17.021,0.63,-2.05,-3.03
17.024,0.64,-1.79,-3.23
17.026,0.66,-1.26,-3.66
17.028,0.69,-1.05,-3.91
17.029,0.71,-0.81,-4.41
17.031,0.73,-0.82,-4.93
17.033,0.71,-0.93,-5.19
17.039,0.62,-1.41,-5.68
17.039,0.51,-1.78,-5.90
17.040,0.23,-2.75,-6.30
17.049,-0.26,-3.92,-6.60
17.052,-0.61,-4.53,-6.69
17.052,-1.43,-5.64,-6.84
17.052,-2.53,-6.45,-6.92
17.054,-3.01,-6.70,-6.93
17.054,-4.06,-6.87,-6.91
17.074,-4.77,-6.80,-6.86
17.075,-5.71,-6.32,-6.69
17.075,-6.04,-5.43,-6.38
17.075,-5.73,-4.78,-6.18
17.075,-3.78,-2.42,-5.88
17.076,-2.42,-0.91,-5.76
17.076,-0.19,3.25,-5.18
17.076,0.40,4.14,-4.87
17.076,0.18,4.81,-4.44
17.076,0.02,5.33,-3.50
17.076,-0.31,5.18,-2.42
17.078,-0.77,4.91,-1.41
17.078,-1.05,4.97,-1.00
17.079,-1.03,4.79,-0.67
17.082,-0.81,4.81,-0.13
17.084,-0.06,4.92,0.30
17.087,1.04,5.02,0.69
17.088,1.65,4.87,0.94
17.089,2.09,4.95,1.25
17.091,2.59,4.58,1.85
17.093,2.70,3.99,2.34
17.096,2.50,3.27,2.72
17.097,2.26,2.86,2.93
17.099,2.09,1.95,3.24
17.102,2.05,1.47,3.41
17.104,1.92,0.45,3.71
17.106,1.75,-0.58,4.00
17.107,1.72,-1.09,4.12
17.109,1.40,-2.09,4.40
17.111,1.20,-2.58,4.52
17.116,0.84,-3.43,4.76
17.116,0.43,-4.18,4.99
17.117,0.17,-4.50,5.10
17.122,-0.25,-5.09,5.32
17.123,-0.46,-5.38,5.42
17.124,-0.88,-5.87,5.64
17.126,-1.28,-6.29,5.83
17.127,-1.43,-6.48,5.93
17.129,-1.80,-6.78,6.10
17.132,-1.96,-6.86,6.20
17.133,-2.27,-7.04,6.36
17.141,-2.56,-7.13,6.53
17.141,-2.71,-7.13,6.61
17.142,-2.97,-7.10,6.77
17.143,-3.09,-7.06,6.85
17.144,-3.37,-6.90,7.03
17.146,-3.65,-6.67,7.24
17.148,-3.80,-6.54,7.33
17.149,-4.11,-6.19,7.57
17.175,-4.46,-5.72,7.82
17.176,-4.62,-5.45,7.97
17.176,-5.03,-4.71,8.26
17.176,-5.23,-4.20,8.43
17.176,-5.64,-3.04,8.74
17.176,-6.08,-1.85,9.04
17.176,-6.31,-1.25,9.17
17.177,-6.73,-0.06,9.36
17.177,-7.11,1.08,9.46
17.177,-7.29,1.62,9.47
17.177,-7.52,2.69,9.39
17.177,-7.58,3.21,9.29
17.177,-7.53,4.29,8.98
17.178,-7.09,5.30,8.50
17.179,-6.72,5.78,8.18
17.182,-5.75,6.64,7.39
17.183,-5.18,6.99,6.94
17.187,-3.50,7.49,5.49
17.188,-3.00,7.46,4.99
17.190,-2.52,7.36,4.50
17.192,-1.68,6.84,3.55
17.194,-1.04,5.97,2.64
17.196,-0.64,4.92,1.80
17.197,-0.52,4.42,1.40
17.199,-0.45,3.85,1.02
17.201,-0.40,2.78,0.30
17.205,-0.47,1.76,-0.31
17.206,-0.61,0.79,-0.85
17.207,-0.69,0.32,-1.09
17.209,-0.77,-0.11,-1.32
17.211,-0.91,-0.90,-1.72
17.213,-1.04,-1.60,-2.06
17.216,-1.16,-2.14,-2.32
17.217,-1.23,-2.38,-2.41
17.221,-1.37,-2.76,-2.51
17.222,-1.47,-2.90,-2.52
17.224,-1.63,-3.18,-2.49
17.226,-1.82,-3.35,-2.41
17.227,-1.91,-3.38,-2.35
17.229,-2.13,-3.42,-2.24
17.231,-2.25,-3.42,-2.17
17.233,-2.52,-3.40,-2.02
17.243,-2.79,-3.31,-1.87
17.243,-2.93,-3.26,-1.79
17.244,-3.22,-3.12,-1.65
17.244,-3.35,-3.04,-1.59
17.244,-3.59,-2.92,-1.44
17.246,-3.79,-2.76,-1.30
17.247,-3.87,-2.71,-1.25
17.250,-4.04,-2.55,-1.16
17.252,-4.08,-2.47,-1.11
17.285,-4.15,-2.32,-0.98
17.286,-4.17,-2.13,-0.84
17.286,-4.18,-2.01,-0.78
17.286,-4.10,-1.71,-0.66
17.286,-4.08,-1.58,-0.59
17.287,-3.98,-1.28,-0.46
17.287,-3.85,-0.99,-0.31
17.287,-3.81,-0.87,-0.22
17.287,-3.68,-0.59,-0.06
17.287,-3.52,-0.35,0.08
17.288,-3.41,-0.26,0.14
17.289,-3.24,-0.14,0.25
17.289,-3.13,-0.05,0.28
17.289,-2.95,-0.03,0.31
17.289,-2.78,-0.15,0.30
17.289,-2.65,-0.20,0.28
17.296,-2.43,-0.42,0.23
17.296,-2.29,-0.55,0.19
17.296,-2.04,-0.82,0.12
17.296,-1.81,-1.14,0.05
17.297,-1.68,-1.32,0.01
17.297,-1.42,-1.64,-0.03
17.297,-1.20,-1.98,-0.05
17.300,-1.11,-2.15,-0.06
17.302,-0.87,-2.42,-0.09
17.305,-0.78,-2.56,-0.09
17.308,-0.41,-2.87,-0.10
17.308,-0.34,-2.93,-0.11
17.309,-0.21,-2.96,-0.13
17.312,-0.01,-2.96,-0.16
17.314,0.13,-2.92,-0.18
17.317,0.41,-2.82,-0.21
17.317,0.54,-2.79,-0.22
17.321,0.62,-2.70,-0.22
17.322,0.81,-2.55,-0.24
17.323,0.97,-2.41,-0.27
