time,wx (rad/s),wy (rad/s),wz (rad/s)
3.921,-0.42,-0.26,-0.05
3.925,-0.61,0.05,-0.34
3.931,-0.72,0.30,-0.55
3.936,-0.77,0.49,-0.66
3.940,-0.76,0.61,-0.68
3.945,-0.71,0.69,-0.62
3.953,-0.61,0.73,-0.52
3.958,-0.49,0.73,-0.40
3.961,-0.35,0.71,-0.28
3.966,-0.21,0.68,-0.18
3.970,-0.07,0.65,-0.09
3.975,0.07,0.62,-0.00
3.981,0.23,0.58,0.07
3.985,0.41,0.54,0.11
3.989,0.58,0.50,0.13
3.994,0.71,0.46,0.13
4.000,0.80,0.42,0.12
4.006,0.84,0.37,0.11
4.009,0.84,0.31,0.09
4.014,0.79,0.26,0.06
4.019,0.71,0.21,-0.00
4.024,0.59,0.17,-0.07
4.029,0.47,0.12,-0.15
4.034,0.36,0.08,-0.24
4.039,0.25,0.04,-0.34
4.043,0.15,-0.01,-0.45
4.048,0.07,-0.05,-0.55
4.053,0.00,-0.08,-0.65
4.058,-0.04,-0.11,-0.73
4.063,-0.04,-0.12,-0.76
4.071,-0.01,-0.13,-0.72
4.073,0.05,-0.13,-0.63
4.079,0.14,-0.13,-0.50
4.101,0.25,-0.13,-0.33
4.102,0.39,-0.12,-0.13
4.102,0.52,-0.10,0.07
4.103,0.65,-0.05,0.28
4.108,0.76,0.01,0.46
4.110,0.86,0.08,0.61
4.112,0.93,0.14,0.73
4.122,0.98,0.19,0.84
4.127,1.01,0.21,0.92
4.131,1.03,0.18,0.98
4.136,1.03,0.11,1.02
4.141,1.01,-0.01,1.03
4.146,0.97,-0.17,1.02
4.151,0.89,-0.33,0.99
4.157,0.78,-0.48,0.96
4.160,0.62,-0.60,0.92
4.167,0.41,-0.67,0.88
4.171,0.15,-0.70,0.82
4.176,-0.14,-0.67,0.75
4.180,-0.45,-0.58,0.66
4.187,-0.76,-0.44,0.55
4.190,-1.05,-0.27,0.45
4.195,-1.29,-0.11,0.35
4.203,-1.41,0.03,0.29
4.205,-1.42,0.15,0.24
4.210,-1.34,0.23,0.19
4.223,-1.22,0.28,0.13
4.223,-1.07,0.30,0.07
4.225,-0.93,0.32,0.00
4.229,-0.83,0.34,-0.06
4.236,-0.76,0.33,-0.12
4.239,-0.73,0.27,-0.14
4.244,-0.73,0.11,-0.13
4.249,-0.73,-0.12,-0.08
4.254,-0.71,-0.38,0.02
4.259,-0.63,-0.67,0.16
4.264,-0.48,-0.93,0.29
4.269,-0.26,-1.13,0.41
4.274,0.04,-1.23,0.48
4.278,0.34,-1.23,0.50
4.284,0.58,-1.17,0.44
4.288,0.69,-1.08,0.28
4.293,0.61,-1.00,0.02
4.298,0.35,-0.89,-0.33
4.303,-0.06,-0.73,-0.71
4.308,-0.57,-0.49,-1.08
4.313,-1.12,-0.19,-1.39
4.318,-1.63,0.12,-1.59
4.323,-2.08,0.38,-1.67
4.327,-2.39,0.59,-1.65
4.332,-2.56,0.73,-1.52
4.338,-2.57,0.81,-1.31
4.342,-2.47,0.82,-1.10
4.347,-2.30,0.78,-0.92
4.353,-2.10,0.69,-0.79
4.357,-1.90,0.56,-0.71
4.362,-1.72,0.42,-0.67
4.367,-1.55,0.28,-0.64
4.371,-1.38,0.17,-0.62
4.377,-1.20,0.08,-0.59
4.381,-1.00,0.00,-0.59
4.387,-0.78,-0.05,-0.61
4.391,-0.55,-0.07,-0.62
4.396,-0.34,-0.10,-0.59
4.403,-0.19,-0.15,-0.51
4.406,-0.12,-0.19,-0.39
4.411,-0.12,-0.18,-0.23
4.415,-0.18,-0.10,-0.06
4.420,-0.26,0.04,0.12
4.426,-0.31,0.21,0.28
4.430,-0.31,0.37,0.41
4.436,-0.23,0.51,0.49
4.445,-0.10,0.59,0.54
4.450,0.11,0.60,0.54
4.455,0.33,0.54,0.52
4.460,0.56,0.43,0.45
4.464,0.76,0.29,0.34
4.470,0.91,0.12,0.21
4.475,1.01,-0.03,0.06
4.479,1.03,-0.14,-0.09
4.489,0.99,-0.20,-0.25
4.490,0.89,-0.18,-0.38
4.494,0.74,-0.07,-0.49
4.499,0.56,0.08,-0.55
4.508,0.37,0.24,-0.55
4.509,0.18,0.39,-0.52
4.514,0.01,0.53,-0.46
4.520,-0.15,0.65,-0.37
4.523,-0.27,0.75,-0.26
4.528,-0.34,0.83,-0.16
4.533,-0.37,0.89,-0.05
4.538,-0.34,0.91,0.04
4.543,-0.25,0.89,0.12
4.548,-0.12,0.81,0.18
4.553,0.04,0.68,0.19
4.558,0.20,0.54,0.14
4.563,0.35,0.41,0.05
4.569,0.48,0.29,-0.07
4.573,0.56,0.19,-0.20
4.578,0.62,0.11,-0.31
4.582,0.64,0.06,-0.39
4.588,0.65,0.02,-0.43
4.592,0.65,0.02,-0.42
4.597,0.67,0.05,-0.35
4.603,0.72,0.08,-0.22
4.607,0.80,0.09,-0.04
4.612,0.90,0.09,0.17
4.617,0.99,0.13,0.40
4.623,1.10,0.22,0.64
4.626,1.20,0.30,0.87
4.631,1.30,0.33,1.09
4.639,1.37,0.31,1.30
4.643,1.40,0.25,1.46
4.649,1.41,0.19,1.55
4.651,1.39,0.13,1.58
4.657,1.36,0.10,1.56
4.661,1.32,0.08,1.51
4.666,1.27,0.04,1.44
4.671,1.21,-0.03,1.31
4.675,1.10,-0.12,1.12
4.681,0.97,-0.19,0.89
4.686,0.81,-0.21,0.63
4.690,0.62,-0.17,0.38
4.694,0.45,-0.05,0.14
4.700,0.31,0.08,-0.04
4.705,0.19,0.16,-0.13
4.709,0.11,0.17,-0.13
4.715,0.06,0.10,-0.05
4.719,0.05,-0.03,0.08
4.724,0.04,-0.20,0.21
4.729,0.01,-0.41,0.31
4.734,-0.06,-0.61,0.37
4.739,-0.15,-0.75,0.38
4.744,-0.24,-0.78,0.37
4.749,-0.30,-0.72,0.33
4.757,-0.29,-0.57,0.29
4.759,-0.21,-0.37,0.25
4.779,-0.08,-0.17,0.23
4.780,0.10,0.01,0.22
4.780,0.27,0.16,0.20
4.783,0.41,0.27,0.19
4.788,0.50,0.33,0.19
4.793,0.54,0.36,0.21
4.798,0.55,0.34,0.24
4.803,0.54,0.25,0.27
4.807,0.53,0.08,0.29
4.812,0.52,-0.16,0.31
4.817,0.51,-0.49,0.32
4.822,0.49,-0.85,0.33
4.827,0.45,-1.19,0.32
4.832,0.39,-1.44,0.30
4.838,0.30,-1.57,0.27
4.842,0.19,-1.58,0.23
4.847,0.05,-1.46,0.19
4.852,-0.12,-1.24,0.15
4.857,-0.31,-0.93,0.12
4.862,-0.48,-0.57,0.09
4.867,-0.64,-0.19,0.07
4.872,-0.77,0.17,0.06
4.878,-0.86,0.48,0.08
4.881,-0.93,0.69,0.12
4.888,-0.95,0.80,0.19
4.891,-0.94,0.81,0.27
4.896,-0.89,0.72,0.37
4.900,-0.81,0.56,0.46
4.906,-0.71,0.35,0.54
4.910,-0.60,0.11,0.59
4.915,-0.47,-0.14,0.60
4.922,-0.35,-0.38,0.58
4.926,-0.23,-0.57,0.54
4.930,-0.15,-0.70,0.49
4.935,-0.09,-0.79,0.45
4.940,-0.07,-0.82,0.42
4.945,-0.09,-0.81,0.41
4.949,-0.15,-0.76,0.39
4.955,-0.25,-0.64,0.39
4.959,-0.36,-0.45,0.40
4.964,-0.48,-0.22,0.41
4.970,-0.58,0.01,0.42
4.974,-0.64,0.21,0.41
4.979,-0.67,0.38,0.37
4.984,-0.65,0.49,0.29
4.989,-0.61,0.55,0.19
4.994,-0.57,0.53,0.08
4.998,-0.55,0.45,-0.04
5.005,-0.55,0.34,-0.16
5.009,-0.56,0.22,-0.27
5.013,-0.55,0.15,-0.35
5.018,-0.49,0.10,-0.41
5.023,-0.36,0.04,-0.43
5.028,-0.17,-0.07,-0.44
5.033,0.02,-0.22,-0.45
5.039,0.22,-0.34,-0.46
5.043,0.40,-0.41,-0.46
5.048,0.53,-0.47,-0.49
5.052,0.57,-0.54,-0.54
5.058,0.48,-0.62,-0.63
5.062,0.23,-0.67,-0.76
5.067,-0.15,-0.65,-0.92
5.073,-0.65,-0.53,-1.08
5.077,-1.21,-0.32,-1.25
5.082,-1.77,-0.04,-1.42
5.092,-2.26,0.26,-1.54
5.096,-2.65,0.53,-1.59
5.101,-2.90,0.74,-1.54
5.106,-2.96,0.88,-1.42
5.111,-2.82,0.92,-1.24
5.116,-2.51,0.85,-1.03
5.121,-2.09,0.69,-0.83
5.126,-1.63,0.46,-0.67
5.131,-1.19,0.18,-0.53
5.136,-0.84,-0.12,-0.43
5.141,-0.59,-0.42,-0.36
5.147,-0.41,-0.66,-0.32
5.151,-0.28,-0.85,-0.30
5.156,-0.17,-1.02,-0.27
5.162,-0.05,-1.21,-0.22
5.165,0.09,-1.40,-0.14
5.173,0.23,-1.58,-0.06
5.175,0.32,-1.73,0.04
5.181,0.35,-1.81,0.14
5.186,0.31,-1.83,0.24
5.198,0.21,-1.77,0.32
5.199,0.06,-1.64,0.39
5.200,-0.14,-1.43,0.44
5.207,-0.35,-1.14,0.46
5.211,-0.51,-0.78,0.46
5.214,-0.60,-0.40,0.42
5.220,-0.59,-0.04,0.34
5.225,-0.48,0.24,0.21
5.229,-0.29,0.42,0.06
5.233,-0.05,0.48,-0.11
5.239,0.21,0.43,-0.29
5.243,0.46,0.30,-0.47
5.248,0.69,0.09,-0.63
5.254,0.89,-0.18,-0.74
5.258,1.05,-0.48,-0.79
5.263,1.15,-0.78,-0.81
5.268,1.19,-1.01,-0.81
5.273,1.17,-1.14,-0.79
5.278,1.07,-1.14,-0.76
5.283,0.91,-1.00,-0.71
5.289,0.72,-0.74,-0.64
5.293,0.50,-0.41,-0.58
5.297,0.32,-0.06,-0.51
5.302,0.21,0.24,-0.43
5.308,0.21,0.47,-0.34
5.314,0.32,0.60,-0.24
5.317,0.51,0.65,-0.16
5.327,0.75,0.63,-0.09
5.328,1.02,0.57,-0.05
5.332,1.28,0.49,-0.02
5.336,1.51,0.41,-0.02
5.342,1.71,0.30,-0.04
5.347,1.85,0.17,-0.07
5.351,1.91,0.05,-0.09
5.357,1.90,-0.04,-0.10
5.361,1.83,-0.09,-0.09
5.366,1.72,-0.09,-0.06
5.371,1.60,-0.03,-0.01
5.376,1.50,0.06,0.05
5.380,1.44,0.18,0.12
5.386,1.44,0.32,0.23
5.391,1.50,0.46,0.34
5.395,1.62,0.59,0.47
5.400,1.79,0.69,0.58
5.406,1.97,0.77,0.68
5.415,2.13,0.86,0.76
5.420,2.23,0.99,0.82
5.425,2.27,1.14,0.86
5.430,2.25,1.30,0.87
5.435,2.18,1.41,0.83
5.443,2.08,1.45,0.74
5.445,1.99,1.45,0.63
5.450,1.90,1.38,0.54
5.461,1.82,1.25,0.49
5.462,1.73,1.01,0.49
5.465,1.62,0.66,0.48
5.469,1.45,0.25,0.42
5.474,1.23,-0.15,0.31
5.479,0.95,-0.45,0.14
5.483,0.64,-0.64,-0.05
5.489,0.33,-0.74,-0.22
5.493,0.04,-0.75,-0.35
5.498,-0.20,-0.70,-0.44
5.503,-0.36,-0.57,-0.48
5.508,-0.44,-0.37,-0.46
5.513,-0.43,-0.13,-0.40
5.519,-0.35,0.11,-0.32
5.523,-0.21,0.32,-0.23
5.528,-0.01,0.50,-0.15
5.532,0.22,0.64,-0.07
5.540,0.48,0.72,0.01
5.543,0.75,0.75,0.07
5.548,1.00,0.72,0.13
5.553,1.24,0.65,0.17
5.558,1.46,0.52,0.20
5.562,1.66,0.36,0.21
5.567,1.84,0.19,0.21
5.575,1.98,-0.00,0.22
5.578,2.06,-0.22,0.23
5.582,2.07,-0.46,0.25
5.587,2.00,-0.69,0.27
5.595,1.85,-0.86,0.30
5.597,1.61,-0.94,0.32
5.601,1.32,-0.94,0.33
5.607,0.99,-0.86,0.34
5.611,0.63,-0.75,0.34
5.616,0.27,-0.62,0.33
5.621,-0.09,-0.47,0.32
5.626,-0.44,-0.30,0.30
5.630,-0.77,-0.11,0.29
5.635,-1.06,0.10,0.28
5.644,-1.30,0.30,0.26
5.645,-1.48,0.49,0.22
5.650,-1.60,0.66,0.16
5.656,-1.67,0.83,0.10
5.660,-1.69,0.96,0.05
5.665,-1.64,1.07,0.04
5.669,-1.51,1.13,0.10
5.675,-1.29,1.13,0.21
5.679,-1.01,1.06,0.33
5.684,-0.70,0.92,0.44
5.690,-0.39,0.72,0.56
5.694,-0.13,0.50,0.68
5.699,0.06,0.28,0.78
5.710,0.18,0.08,0.86
5.711,0.21,-0.13,0.89
5.714,0.16,-0.32,0.87
5.720,0.06,-0.49,0.79
5.724,-0.10,-0.61,0.69
5.729,-0.31,-0.66,0.59
5.742,-0.55,-0.62,0.50
5.743,-0.81,-0.49,0.43
5.749,-1.07,-0.30,0.36
5.754,-1.30,-0.07,0.31
5.759,-1.46,0.17,0.27
5.763,-1.55,0.39,0.23
5.768,-1.54,0.55,0.20
5.773,-1.46,0.63,0.18
5.777,-1.34,0.64,0.16
5.782,-1.21,0.60,0.14
5.787,-1.07,0.56,0.11
5.793,-0.95,0.50,0.08
5.797,-0.88,0.45,0.04
5.812,-0.86,0.43,-0.03
5.813,-0.83,0.46,-0.12
5.814,-0.79,0.52,-0.24
5.817,-0.72,0.58,-0.36
5.824,-0.65,0.62,-0.49
5.828,-0.59,0.63,-0.61
5.831,-0.58,0.58,-0.73
5.837,-0.63,0.49,-0.83
5.845,-0.75,0.38,-0.91
5.847,-0.92,0.28,-0.99
5.851,-1.14,0.20,-1.08
5.860,-1.38,0.15,-1.19
5.861,-1.64,0.16,-1.32
5.867,-1.89,0.22,-1.46
5.871,-2.11,0.35,-1.57
5.880,-2.28,0.55,-1.64
5.883,-2.38,0.74,-1.64
5.886,-2.40,0.88,-1.55
5.892,-2.32,0.93,-1.38
5.895,-2.15,0.86,-1.14
5.901,-1.92,0.68,-0.86
5.905,-1.66,0.40,-0.56
5.910,-1.41,0.05,-0.29
5.915,-1.19,-0.31,-0.07
5.919,-1.01,-0.62,0.07
5.926,-0.87,-0.86,0.17
5.929,-0.75,-1.02,0.22
5.937,-0.66,-1.09,0.25
5.939,-0.58,-1.10,0.28
5.945,-0.50,-1.04,0.32
5.950,-0.42,-0.95,0.34
5.956,-0.33,-0.85,0.34
5.964,-0.24,-0.75,0.31
5.965,-0.17,-0.68,0.26
5.969,-0.14,-0.66,0.19
5.978,-0.18,-0.67,0.11
5.980,-0.27,-0.71,0.02
5.983,-0.43,-0.75,-0.08
5.988,-0.63,-0.80,-0.18
5.993,-0.88,-0.82,-0.29
5.998,-1.15,-0.76,-0.39
6.003,-1.41,-0.61,-0.49
6.011,-1.64,-0.39,-0.57
6.017,-1.81,-0.14,-0.65
6.018,-1.90,0.12,-0.73
6.029,-1.89,0.36,-0.80
6.029,-1.78,0.57,-0.85
6.033,-1.55,0.72,-0.86
6.037,-1.20,0.81,-0.85
6.042,-0.76,0.82,-0.81
6.047,-0.26,0.77,-0.77
6.052,0.26,0.67,-0.74
6.062,0.77,0.50,-0.70
6.066,1.23,0.28,-0.66
6.071,1.61,0.01,-0.62
6.076,1.91,-0.31,-0.59
6.081,2.13,-0.63,-0.58
6.086,2.25,-0.91,-0.59
6.092,2.25,-1.12,-0.62
6.096,2.13,-1.21,-0.65
6.101,1.91,-1.18,-0.67
6.106,1.59,-1.04,-0.68
6.111,1.21,-0.81,-0.68
6.116,0.80,-0.49,-0.68
6.122,0.38,-0.08,-0.67
6.130,-0.00,0.36,-0.66
6.132,-0.30,0.78,-0.64
6.137,-0.48,1.15,-0.60
6.147,-0.50,1.43,-0.54
6.148,-0.38,1.60,-0.45
6.150,-0.12,1.65,-0.32
6.155,0.26,1.60,-0.17
6.160,0.70,1.42,0.01
6.165,1.14,1.13,0.20
6.169,1.51,0.77,0.39
6.176,1.77,0.38,0.54
6.183,1.90,0.01,0.63
6.184,1.92,-0.28,0.67
6.189,1.87,-0.48,0.65
6.195,1.76,-0.55,0.60
6.199,1.62,-0.51,0.52
6.203,1.48,-0.34,0.43
6.209,1.36,-0.08,0.35
6.214,1.30,0.25,0.33
6.218,1.28,0.56,0.37
6.223,1.30,0.81,0.46
6.228,1.35,0.98,0.60
6.233,1.40,1.04,0.77
6.238,1.41,0.96,0.96
6.244,1.35,0.77,1.14
6.248,1.23,0.50,1.27
6.253,1.05,0.25,1.31
6.260,0.85,0.05,1.26
6.262,0.62,-0.08,1.12
6.267,0.39,-0.13,0.91
6.272,0.21,-0.10,0.66
6.277,0.06,-0.03,0.41
6.282,-0.06,0.07,0.18
6.287,-0.12,0.19,0.01
6.292,-0.14,0.33,-0.07
6.297,-0.11,0.47,-0.08
6.302,-0.04,0.59,-0.01
6.307,0.07,0.69,0.09
6.311,0.21,0.76,0.21
6.317,0.37,0.78,0.33
6.321,0.55,0.76,0.43
6.327,0.75,0.71,0.51
6.331,0.96,0.62,0.57
6.336,1.16,0.50,0.60
6.342,1.32,0.32,0.63
6.347,1.45,0.09,0.66
6.351,1.54,-0.18,0.69
6.356,1.59,-0.45,0.71
6.362,1.59,-0.73,0.72
6.366,1.54,-0.98,0.71
6.370,1.44,-1.17,0.69
6.380,1.28,-1.29,0.67
6.387,1.05,-1.32,0.63
6.398,0.77,-1.25,0.58
6.399,0.44,-1.09,0.53
6.400,0.07,-0.88,0.48
6.405,-0.29,-0.63,0.45
6.410,-0.64,-0.39,0.42
6.415,-0.94,-0.17,0.40
6.420,-1.17,-0.00,0.37
6.424,-1.32,0.11,0.34
6.429,-1.40,0.14,0.31
6.434,-1.41,0.12,0.27
6.439,-1.38,0.07,0.23
6.445,-1.30,0.00,0.19
6.449,-1.19,-0.07,0.16
6.453,-1.01,-0.13,0.17
6.459,-0.78,-0.19,0.21
6.464,-0.50,-0.25,0.26
6.468,-0.21,-0.34,0.32
6.473,0.05,-0.45,0.36
6.478,0.27,-0.56,0.40
6.484,0.41,-0.67,0.43
6.488,0.45,-0.77,0.45
6.497,0.41,-0.85,0.45
6.499,0.28,-0.90,0.44
6.503,0.08,-0.92,0.41
6.508,-0.19,-0.90,0.37
6.514,-0.50,-0.82,0.31
6.517,-0.84,-0.68,0.23
6.522,-1.17,-0.50,0.15
6.528,-1.47,-0.29,0.07
6.532,-1.70,-0.08,0.00
6.536,-1.84,0.08,-0.04
6.543,-1.89,0.19,-0.05
6.547,-1.84,0.25,-0.04
6.551,-1.68,0.29,-0.03
6.558,-1.42,0.33,-0.02
6.563,-1.11,0.35,-0.03
6.567,-0.79,0.32,-0.05
6.573,-0.52,0.21,-0.08
6.577,-0.30,0.04,-0.11
6.581,-0.16,-0.15,-0.13
6.586,-0.08,-0.34,-0.13
6.592,-0.06,-0.54,-0.11
6.596,-0.07,-0.73,-0.08
6.603,-0.13,-0.92,-0.06
6.606,-0.25,-1.07,-0.07
6.612,-0.43,-1.14,-0.12
6.616,-0.67,-1.11,-0.22
6.621,-0.94,-0.99,-0.37
6.626,-1.22,-0.81,-0.53
6.631,-1.47,-0.60,-0.69
6.635,-1.68,-0.34,-0.86
6.639,-1.84,-0.03,-1.03
6.646,-1.95,0.29,-1.18
6.650,-2.01,0.55,-1.31
6.655,-2.03,0.75,-1.40
6.662,-1.98,0.88,-1.47
6.665,-1.86,0.91,-1.51
6.669,-1.70,0.79,-1.54
6.674,-1.52,0.54,-1.56
6.679,-1.37,0.22,-1.58
6.684,-1.27,-0.09,-1.57
6.689,-1.23,-0.31,-1.54
6.694,-1.24,-0.41,-1.49
6.698,-1.28,-0.38,-1.40
6.703,-1.34,-0.24,-1.29
6.715,-1.39,-0.01,-1.15
6.718,-1.42,0.26,-0.98
6.723,-1.42,0.52,-0.77
6.728,-1.39,0.70,-0.56
6.733,-1.34,0.81,-0.34
6.739,-1.27,0.86,-0.13
6.743,-1.18,0.88,0.08
6.748,-1.09,0.86,0.26
6.752,-0.99,0.80,0.40
6.757,-0.88,0.72,0.49
6.763,-0.77,0.58,0.52
6.767,-0.65,0.41,0.51
6.772,-0.53,0.20,0.45
6.780,-0.40,-0.04,0.35
6.784,-0.25,-0.31,0.21
6.787,-0.11,-0.58,0.04
6.792,0.02,-0.81,-0.13
6.797,0.11,-0.96,-0.30
6.801,0.14,-1.02,-0.43
6.806,0.12,-0.98,-0.53
6.812,0.05,-0.86,-0.58
6.816,-0.05,-0.70,-0.59
6.821,-0.16,-0.54,-0.57
6.827,-0.27,-0.37,-0.53
6.831,-0.38,-0.21,-0.46
6.836,-0.50,-0.07,-0.38
6.840,-0.61,0.08,-0.29
6.846,-0.69,0.25,-0.20
6.850,-0.72,0.40,-0.11
6.855,-0.70,0.53,-0.05
6.862,-0.63,0.61,-0.02
6.866,-0.51,0.67,-0.03
6.871,-0.38,0.71,-0.04
6.875,-0.24,0.74,-0.05
6.880,-0.09,0.77,-0.04
6.885,0.05,0.77,-0.03
6.890,0.19,0.70,-0.03
6.895,0.33,0.56,-0.05
6.899,0.45,0.39,-0.08
6.904,0.51,0.23,-0.10
6.909,0.53,0.12,-0.11
6.915,0.50,0.10,-0.10
6.919,0.46,0.16,-0.08
6.924,0.39,0.29,-0.04
6.930,0.34,0.45,0.04
6.938,0.29,0.64,0.16
6.940,0.27,0.81,0.31
6.949,0.26,0.96,0.48
6.950,0.29,1.08,0.69
6.953,0.34,1.16,0.89
6.959,0.40,1.20,1.06
6.968,0.49,1.21,1.18
6.969,0.59,1.17,1.25
6.973,0.72,1.07,1.25
6.979,0.86,0.93,1.19
6.984,0.98,0.77,1.07
6.987,1.06,0.61,0.91
6.992,1.09,0.47,0.73
6.998,1.03,0.31,0.56
7.002,0.88,0.13,0.42
7.007,0.64,-0.06,0.32
7.013,0.34,-0.22,0.25
7.017,-0.01,-0.32,0.22
7.022,-0.37,-0.29,0.21
7.028,-0.70,-0.11,0.21
7.037,-0.95,0.24,0.24
7.041,-1.05,0.65,0.29
7.047,-1.01,1.02,0.37
7.051,-0.84,1.26,0.48
7.057,-0.56,1.37,0.61
7.065,-0.20,1.31,0.76
7.067,0.21,1.08,0.90
7.071,0.63,0.70,0.99
7.076,1.02,0.22,1.02
7.085,1.33,-0.26,0.97
7.086,1.52,-0.69,0.84
7.091,1.59,-1.01,0.64
7.097,1.58,-1.20,0.44
7.100,1.52,-1.27,0.27
7.105,1.45,-1.23,0.16
7.110,1.39,-1.11,0.09
7.115,1.32,-0.93,0.07
7.120,1.26,-0.71,0.09
7.125,1.17,-0.50,0.13
7.133,1.08,-0.30,0.17
7.135,0.98,-0.13,0.21
7.140,0.87,0.01,0.23
7.147,0.75,0.12,0.24
7.149,0.64,0.18,0.23
7.154,0.54,0.16,0.20
7.159,0.46,0.05,0.15
7.164,0.40,-0.10,0.07
7.169,0.35,-0.26,-0.03
7.174,0.31,-0.37,-0.11
7.182,0.27,-0.43,-0.17
7.184,0.22,-0.44,-0.19
7.188,0.17,-0.39,-0.19
7.193,0.09,-0.29,-0.15
7.198,-0.00,-0.16,-0.09
7.203,-0.11,-0.00,-0.01
7.208,-0.21,0.16,0.08
7.214,-0.27,0.32,0.20
7.218,-0.27,0.46,0.33
7.223,-0.20,0.56,0.48
7.234,-0.08,0.63,0.61
7.234,0.07,0.64,0.73
7.238,0.24,0.60,0.83
7.242,0.38,0.49,0.89
7.248,0.48,0.32,0.91
7.252,0.53,0.13,0.86
7.257,0.53,-0.06,0.77
7.262,0.47,-0.23,0.66
7.267,0.35,-0.34,0.56
7.271,0.21,-0.37,0.48
7.277,0.05,-0.32,0.44
7.282,-0.11,-0.22,0.42
7.287,-0.26,-0.10,0.43
7.293,-0.37,0.04,0.47
7.297,-0.43,0.14,0.54
7.301,-0.42,0.20,0.63
7.306,-0.35,0.20,0.72
7.311,-0.23,0.17,0.81
7.316,-0.09,0.13,0.87
7.322,0.06,0.09,0.91
7.326,0.20,0.08,0.93
7.331,0.31,0.07,0.90
7.337,0.39,0.05,0.80
7.340,0.43,0.05,0.65
7.348,0.44,0.02,0.49
7.350,0.41,-0.07,0.34
7.360,0.36,-0.23,0.22
7.366,0.28,-0.41,0.12
7.370,0.18,-0.56,0.05
7.374,0.07,-0.67,-0.02
7.380,-0.05,-0.73,-0.09
7.384,-0.18,-0.73,-0.19
7.389,-0.30,-0.65,-0.33
7.394,-0.42,-0.48,-0.50
7.400,-0.56,-0.25,-0.71
7.404,-0.74,0.00,-0.95
7.409,-0.94,0.25,-1.21
7.414,-1.16,0.46,-1.48
7.419,-1.36,0.62,-1.71
7.423,-1.54,0.72,-1.88
7.429,-1.67,0.73,-1.99
7.433,-1.73,0.67,-2.04
7.438,-1.74,0.55,-2.07
7.443,-1.71,0.38,-2.06
7.449,-1.68,0.17,-2.02
7.453,-1.69,-0.07,-1.93
7.459,-1.75,-0.28,-1.82
7.467,-1.84,-0.43,-1.66
7.469,-1.92,-0.50,-1.47
7.473,-1.97,-0.50,-1.24
7.478,-1.97,-0.46,-0.98
7.486,-1.93,-0.41,-0.72
7.487,-1.86,-0.37,-0.44
7.492,-1.77,-0.33,-0.18
7.498,-1.65,-0.29,0.06
7.502,-1.48,-0.24,0.26
7.507,-1.27,-0.20,0.38
7.512,-1.01,-0.19,0.40
7.517,-0.72,-0.21,0.33
7.521,-0.42,-0.25,0.18
7.526,-0.12,-0.32,-0.05
7.532,0.18,-0.44,-0.33
7.537,0.47,-0.61,-0.60
7.541,0.75,-0.89,-0.84
7.548,0.98,-1.23,-1.04
7.551,1.15,-1.55,-1.19
7.555,1.22,-1.76,-1.29
7.561,1.16,-1.85,-1.32
7.567,0.99,-1.78,-1.28
7.571,0.71,-1.56,-1.19
7.576,0.36,-1.22,-1.06
7.580,-0.01,-0.83,-0.92
7.586,-0.36,-0.43,-0.77
7.590,-0.64,-0.07,-0.63
7.595,-0.83,0.22,-0.50
7.600,-0.92,0.46,-0.37
7.605,-0.90,0.63,-0.25
7.610,-0.79,0.74,-0.16
7.619,-0.60,0.78,-0.09
7.620,-0.36,0.76,-0.06
7.626,-0.08,0.67,-0.05
7.630,0.20,0.51,-0.09
7.638,0.46,0.29,-0.16
7.639,0.67,0.05,-0.26
7.644,0.81,-0.19,-0.35
7.650,0.88,-0.37,-0.42
7.654,0.89,-0.45,-0.46
7.659,0.84,-0.46,-0.44
7.664,0.76,-0.41,-0.38
7.669,0.62,-0.30,-0.27
7.673,0.45,-0.12,-0.14
7.683,0.25,0.11,0.01
7.688,0.06,0.35,0.18
7.693,-0.09,0.56,0.33
7.698,-0.17,0.70,0.46
7.703,-0.17,0.76,0.58
7.708,-0.11,0.77,0.69
7.713,0.00,0.74,0.77
7.718,0.16,0.70,0.82
7.723,0.36,0.66,0.83
7.728,0.59,0.57,0.81
7.734,0.85,0.43,0.75
7.737,1.09,0.27,0.67
7.743,1.30,0.16,0.61
7.750,1.49,0.09,0.57
7.752,1.67,0.07,0.54
7.757,1.81,0.08,0.54
7.762,1.92,0.12,0.60
7.772,1.96,0.16,0.70
7.773,1.94,0.19,0.83
7.776,1.84,0.21,0.97
7.782,1.70,0.22,1.11
7.787,1.53,0.23,1.23
7.791,1.33,0.22,1.30
7.796,1.11,0.21,1.30
7.801,0.88,0.25,1.22
7.806,0.69,0.39,1.06
7.810,0.55,0.59,0.85
7.816,0.50,0.82,0.60
7.820,0.56,1.00,0.35
7.825,0.71,1.10,0.14
7.831,0.93,1.10,-0.01
7.835,1.19,1.02,-0.09
7.840,1.44,0.89,-0.11
7.845,1.66,0.71,-0.08
7.852,1.81,0.52,-0.03
7.856,1.90,0.34,0.01
7.861,1.92,0.21,0.03
7.874,1.91,0.15,0.03
7.877,1.90,0.13,-0.00
7.877,1.91,0.12,-0.04
7.880,1.94,0.10,-0.08
7.884,1.97,0.07,-0.09
7.889,1.99,0.03,-0.09
7.894,1.96,-0.02,-0.07
7.899,1.89,-0.05,-0.05
7.904,1.76,-0.08,-0.04
7.908,1.59,-0.10,-0.03
