time,wx (rad/s),wy (rad/s),wz (rad/s)
3.931,-0.14,-0.63,-0.29
3.935,-0.10,-0.64,-0.32
3.941,-0.10,-0.58,-0.34
3.946,-0.14,-0.44,-0.35
3.950,-0.20,-0.28,-0.35
3.957,-0.26,-0.10,-0.36
3.961,-0.31,0.06,-0.37
3.965,-0.35,0.20,-0.37
3.970,-0.37,0.34,-0.35
3.975,-0.37,0.42,-0.31
3.979,-0.33,0.41,-0.28
3.984,-0.26,0.32,-0.26
3.992,-0.16,0.17,-0.25
3.996,-0.06,0.00,-0.24
3.999,0.04,-0.17,-0.22
4.004,0.14,-0.32,-0.20
4.012,0.20,-0.42,-0.18
4.014,0.24,-0.46,-0.17
4.018,0.24,-0.45,-0.16
4.023,0.21,-0.39,-0.15
4.028,0.18,-0.26,-0.12
4.033,0.16,-0.09,-0.08
4.039,0.16,0.08,-0.03
4.043,0.18,0.24,0.02
4.048,0.22,0.37,0.03
4.053,0.25,0.44,0.01
4.059,0.29,0.46,-0.03
4.063,0.30,0.42,-0.09
4.068,0.31,0.34,-0.16
4.073,0.30,0.24,-0.21
4.078,0.28,0.15,-0.26
4.082,0.26,0.10,-0.29
4.088,0.25,0.09,-0.31
4.094,0.24,0.11,-0.32
4.097,0.25,0.13,-0.32
4.102,0.27,0.14,-0.32
4.108,0.31,0.12,-0.31
4.112,0.38,0.09,-0.30
4.116,0.49,0.07,-0.29
4.122,0.62,0.06,-0.29
4.130,0.74,0.07,-0.30
4.132,0.82,0.10,-0.30
4.137,0.84,0.18,-0.30
4.146,0.79,0.31,-0.30
4.147,0.66,0.45,-0.28
4.151,0.50,0.57,-0.27
4.157,0.31,0.64,-0.26
4.161,0.11,0.65,-0.26
4.166,-0.08,0.64,-0.27
4.170,-0.24,0.60,-0.27
4.176,-0.37,0.55,-0.27
4.180,-0.46,0.48,-0.26
4.185,-0.50,0.40,-0.23
4.191,-0.51,0.32,-0.20
4.203,-0.47,0.24,-0.16
4.206,-0.40,0.16,-0.13
4.211,-0.31,0.09,-0.11
4.215,-0.22,0.04,-0.10
4.220,-0.14,0.01,-0.10
4.227,-0.09,-0.01,-0.11
4.229,-0.08,-0.03,-0.13
4.234,-0.09,-0.06,-0.14
4.242,-0.13,-0.11,-0.15
4.245,-0.17,-0.15,-0.15
4.249,-0.18,-0.15,-0.14
4.253,-0.15,-0.09,-0.13
4.260,-0.08,0.04,-0.10
4.263,0.04,0.18,-0.07
4.268,0.19,0.30,-0.05
4.278,0.33,0.35,-0.02
4.279,0.46,0.31,-0.01
4.283,0.57,0.17,0.01
4.288,0.64,-0.03,0.02
4.293,0.68,-0.28,0.03
4.297,0.69,-0.52,0.04
4.303,0.66,-0.72,0.06
4.309,0.59,-0.88,0.07
4.312,0.49,-0.98,0.08
4.318,0.39,-1.00,0.08
4.322,0.29,-0.94,0.08
4.327,0.19,-0.80,0.09
4.332,0.10,-0.63,0.11
4.338,0.03,-0.44,0.12
4.342,0.00,-0.25,0.14
4.348,0.01,-0.03,0.16
4.351,0.05,0.22,0.20
4.358,0.11,0.45,0.25
4.363,0.19,0.61,0.32
4.366,0.27,0.71,0.37
4.371,0.35,0.75,0.40
4.376,0.42,0.72,0.42
4.381,0.47,0.62,0.40
4.386,0.51,0.46,0.36
4.394,0.53,0.27,0.31
4.397,0.53,0.06,0.24
4.403,0.50,-0.14,0.17
4.417,0.44,-0.33,0.09
4.418,0.39,-0.47,0.03
4.418,0.33,-0.56,-0.01
4.420,0.28,-0.60,-0.03
4.427,0.24,-0.60,-0.03
4.430,0.20,-0.58,-0.01
4.435,0.15,-0.54,0.00
4.440,0.11,-0.48,0.02
4.445,0.08,-0.41,0.05
4.450,0.04,-0.33,0.10
4.454,0.01,-0.29,0.14
4.460,-0.02,-0.32,0.16
4.464,-0.04,-0.37,0.15
4.469,-0.07,-0.42,0.12
4.476,-0.12,-0.49,0.08
4.479,-0.18,-0.55,0.04
4.484,-0.25,-0.63,0.01
4.489,-0.31,-0.74,-0.01
4.495,-0.33,-0.87,-0.04
4.499,-0.32,-0.98,-0.09
4.504,-0.30,-1.04,-0.15
4.514,-0.27,-1.04,-0.20
4.515,-0.24,-0.98,-0.22
4.523,-0.22,-0.89,-0.22
4.528,-0.19,-0.78,-0.19
4.533,-0.16,-0.64,-0.14
4.538,-0.12,-0.46,-0.08
4.544,-0.11,-0.26,-0.01
4.548,-0.14,-0.06,0.07
4.552,-0.18,0.16,0.11
4.558,-0.24,0.35,0.14
4.562,-0.31,0.47,0.18
4.567,-0.36,0.56,0.22
4.573,-0.40,0.63,0.27
4.577,-0.41,0.68,0.34
4.582,-0.40,0.69,0.40
4.587,-0.38,0.67,0.45
4.593,-0.34,0.64,0.47
4.597,-0.29,0.59,0.48
4.602,-0.23,0.56,0.47
4.607,-0.17,0.54,0.46
4.612,-0.11,0.55,0.46
4.617,-0.06,0.56,0.46
4.621,-0.01,0.58,0.46
4.630,0.04,0.61,0.47
4.634,0.07,0.63,0.48
4.637,0.10,0.64,0.49
4.641,0.11,0.62,0.50
4.646,0.11,0.55,0.50
4.650,0.11,0.44,0.47
4.655,0.10,0.32,0.44
4.660,0.09,0.21,0.40
4.665,0.07,0.12,0.37
4.670,0.05,0.05,0.33
4.676,0.04,0.00,0.29
4.680,0.03,-0.02,0.25
4.684,0.03,-0.02,0.22
4.689,0.03,0.01,0.20
4.694,0.04,0.05,0.20
4.699,0.05,0.09,0.22
4.704,0.06,0.13,0.23
4.709,0.06,0.17,0.24
4.714,0.04,0.21,0.23
4.719,0.01,0.24,0.21
4.724,-0.04,0.25,0.18
4.729,-0.10,0.23,0.13
4.734,-0.16,0.22,0.07
4.739,-0.21,0.21,0.01
4.744,-0.23,0.23,-0.04
4.749,-0.24,0.27,-0.08
4.753,-0.22,0.32,-0.11
4.762,-0.18,0.38,-0.13
4.763,-0.12,0.44,-0.14
4.768,-0.04,0.49,-0.14
4.773,0.02,0.52,-0.14
4.778,0.06,0.51,-0.15
4.783,0.08,0.48,-0.15
4.787,0.08,0.42,-0.16
4.793,0.05,0.34,-0.17
4.798,0.00,0.24,-0.18
4.803,-0.06,0.14,-0.18
4.807,-0.12,0.05,-0.19
4.812,-0.17,-0.03,-0.19
4.817,-0.22,-0.10,-0.21
4.822,-0.26,-0.14,-0.24
4.827,-0.28,-0.16,-0.27
4.832,-0.29,-0.17,-0.29
4.837,-0.29,-0.19,-0.30
4.847,-0.29,-0.23,-0.30
4.851,-0.29,-0.27,-0.29
4.856,-0.30,-0.31,-0.27
4.862,-0.31,-0.34,-0.26
4.866,-0.32,-0.35,-0.26
4.871,-0.32,-0.37,-0.27
4.878,-0.32,-0.38,-0.29
4.881,-0.30,-0.38,-0.30
4.885,-0.26,-0.37,-0.32
4.890,-0.23,-0.34,-0.32
4.895,-0.18,-0.31,-0.32
4.900,-0.15,-0.26,-0.32
4.906,-0.12,-0.22,-0.32
4.911,-0.11,-0.18,-0.32
4.915,-0.12,-0.14,-0.31
4.920,-0.14,-0.13,-0.29
4.925,-0.19,-0.12,-0.29
4.930,-0.25,-0.13,-0.30
4.934,-0.34,-0.15,-0.31
4.939,-0.43,-0.18,-0.32
4.945,-0.52,-0.19,-0.33
4.949,-0.59,-0.17,-0.32
4.954,-0.66,-0.14,-0.30
4.960,-0.71,-0.10,-0.29
4.964,-0.75,-0.05,-0.28
4.969,-0.74,-0.00,-0.27
4.973,-0.70,0.06,-0.24
4.978,-0.60,0.11,-0.20
4.984,-0.47,0.17,-0.15
4.988,-0.31,0.21,-0.09
4.995,-0.12,0.26,-0.02
4.999,0.07,0.29,0.04
5.003,0.26,0.32,0.09
5.009,0.44,0.33,0.12
5.013,0.59,0.32,0.14
5.018,0.72,0.29,0.14
5.023,0.80,0.24,0.13
5.028,0.83,0.18,0.11
5.033,0.83,0.12,0.08
5.037,0.81,0.09,0.05
5.043,0.76,0.09,0.03
5.048,0.70,0.13,0.03
5.052,0.62,0.19,0.03
5.057,0.54,0.26,0.04
5.063,0.45,0.34,0.05
5.068,0.38,0.42,0.06
5.072,0.33,0.48,0.06
5.077,0.31,0.53,0.07
5.082,0.32,0.56,0.09
5.087,0.34,0.57,0.11
5.091,0.36,0.56,0.13
5.097,0.39,0.53,0.15
5.101,0.41,0.48,0.18
5.106,0.42,0.40,0.20
5.112,0.41,0.32,0.22
5.116,0.41,0.23,0.23
5.121,0.40,0.13,0.21
5.125,0.41,0.01,0.17
5.131,0.44,-0.13,0.10
5.136,0.49,-0.27,-0.01
5.140,0.54,-0.41,-0.13
5.146,0.59,-0.51,-0.26
5.150,0.62,-0.58,-0.37
5.155,0.63,-0.60,-0.45
5.163,0.62,-0.60,-0.51
5.166,0.58,-0.56,-0.54
5.175,0.51,-0.51,-0.53
5.179,0.42,-0.43,-0.50
5.184,0.29,-0.31,-0.45
5.189,0.16,-0.17,-0.37
5.195,0.03,0.00,-0.29
5.201,-0.07,0.15,-0.20
5.204,-0.15,0.28,-0.13
5.209,-0.21,0.38,-0.09
5.214,-0.24,0.43,-0.08
5.218,-0.25,0.45,-0.10
5.223,-0.22,0.45,-0.12
5.228,-0.18,0.42,-0.16
5.233,-0.11,0.39,-0.19
5.238,-0.04,0.36,-0.22
5.244,0.04,0.32,-0.24
5.248,0.10,0.28,-0.24
5.253,0.14,0.24,-0.24
5.258,0.16,0.20,-0.22
5.264,0.15,0.15,-0.20
5.269,0.11,0.11,-0.18
5.273,0.05,0.09,-0.16
5.282,-0.02,0.11,-0.14
5.283,-0.10,0.19,-0.12
5.288,-0.18,0.30,-0.11
5.294,-0.25,0.43,-0.10
5.300,-0.32,0.56,-0.09
5.302,-0.36,0.68,-0.07
5.309,-0.40,0.76,-0.06
5.312,-0.43,0.81,-0.05
5.317,-0.45,0.82,-0.05
5.323,-0.46,0.82,-0.04
5.328,-0.48,0.78,-0.03
5.332,-0.49,0.72,-0.03
5.336,-0.49,0.64,-0.03
5.341,-0.48,0.56,-0.03
5.347,-0.45,0.46,-0.02
5.351,-0.40,0.35,-0.01
5.356,-0.35,0.23,0.02
5.361,-0.29,0.12,0.05
5.366,-0.25,0.02,0.10
5.371,-0.21,-0.05,0.14
5.375,-0.18,-0.10,0.20
5.381,-0.14,-0.11,0.25
5.386,-0.09,-0.10,0.31
5.390,-0.03,-0.07,0.36
5.398,0.04,-0.04,0.42
5.400,0.12,-0.00,0.47
5.405,0.20,0.02,0.51
5.410,0.28,0.04,0.55
5.415,0.36,0.04,0.58
5.423,0.42,0.03,0.60
5.425,0.46,-0.02,0.60
5.437,0.48,-0.08,0.59
5.438,0.45,-0.13,0.57
5.439,0.38,-0.18,0.54
5.446,0.28,-0.21,0.52
5.449,0.17,-0.22,0.51
5.454,0.05,-0.20,0.50
5.458,-0.06,-0.19,0.48
5.464,-0.16,-0.18,0.47
5.468,-0.24,-0.19,0.45
5.473,-0.29,-0.20,0.43
5.479,-0.31,-0.21,0.41
5.483,-0.29,-0.22,0.40
5.488,-0.25,-0.21,0.39
5.498,-0.20,-0.20,0.38
5.503,-0.15,-0.17,0.37
5.508,-0.11,-0.14,0.36
5.513,-0.07,-0.11,0.35
5.518,-0.04,-0.09,0.33
5.522,-0.01,-0.07,0.30
5.529,-0.00,-0.07,0.27
5.532,-0.00,-0.07,0.23
5.537,-0.02,-0.08,0.18
5.542,-0.05,-0.10,0.13
5.547,-0.11,-0.10,0.08
5.552,-0.20,-0.10,0.04
5.557,-0.31,-0.08,0.01
5.565,-0.43,-0.06,-0.01
5.567,-0.55,-0.02,-0.02
5.573,-0.66,0.05,-0.02
5.577,-0.72,0.13,0.00
5.583,-0.75,0.20,0.03
5.586,-0.74,0.27,0.07
5.591,-0.68,0.32,0.10
5.599,-0.58,0.35,0.15
5.601,-0.44,0.36,0.19
5.605,-0.27,0.34,0.25
5.611,-0.09,0.30,0.30
5.616,0.08,0.24,0.34
5.621,0.23,0.17,0.37
5.625,0.35,0.10,0.38
5.631,0.43,0.04,0.38
5.635,0.48,-0.00,0.37
5.640,0.49,-0.03,0.34
5.647,0.47,-0.05,0.31
5.649,0.44,-0.05,0.28
5.654,0.40,-0.05,0.25
5.659,0.37,-0.04,0.23
5.665,0.33,-0.02,0.22
5.669,0.30,-0.02,0.22
5.674,0.27,-0.03,0.23
5.680,0.21,-0.06,0.25
5.684,0.14,-0.10,0.28
5.689,0.05,-0.12,0.32
5.694,-0.06,-0.14,0.36
5.699,-0.16,-0.15,0.40
5.704,-0.27,-0.17,0.43
5.709,-0.37,-0.19,0.44
5.716,-0.46,-0.19,0.41
5.718,-0.53,-0.19,0.36
5.723,-0.56,-0.18,0.28
5.730,-0.58,-0.18,0.20
5.733,-0.56,-0.17,0.12
5.738,-0.53,-0.16,0.06
5.743,-0.48,-0.15,0.02
5.748,-0.41,-0.13,0.00
5.753,-0.34,-0.10,0.00
5.758,-0.27,-0.08,0.02
5.763,-0.22,-0.07,0.04
5.768,-0.19,-0.07,0.06
5.772,-0.17,-0.07,0.07
5.778,-0.16,-0.07,0.07
5.782,-0.15,-0.09,0.07
5.788,-0.14,-0.12,0.07
5.792,-0.14,-0.16,0.07
5.800,-0.12,-0.20,0.06
5.802,-0.08,-0.22,0.06
5.807,-0.02,-0.23,0.05
5.816,0.06,-0.23,0.04
5.818,0.16,-0.24,0.01
5.827,0.25,-0.25,-0.02
5.838,0.34,-0.27,-0.04
5.839,0.39,-0.30,-0.07
5.841,0.42,-0.34,-0.09
5.849,0.42,-0.36,-0.11
5.851,0.40,-0.36,-0.14
5.856,0.37,-0.35,-0.17
5.860,0.33,-0.33,-0.20
5.865,0.29,-0.30,-0.23
5.870,0.25,-0.27,-0.26
5.875,0.21,-0.24,-0.29
5.881,0.18,-0.21,-0.31
5.885,0.16,-0.17,-0.32
5.890,0.14,-0.15,-0.34
5.896,0.12,-0.14,-0.36
5.900,0.11,-0.15,-0.38
5.905,0.09,-0.18,-0.40
5.909,0.08,-0.20,-0.41
5.916,0.08,-0.21,-0.42
5.919,0.09,-0.21,-0.43
5.924,0.10,-0.20,-0.44
5.930,0.12,-0.19,-0.44
5.934,0.14,-0.16,-0.43
5.939,0.15,-0.12,-0.41
5.944,0.16,-0.09,-0.38
5.949,0.15,-0.07,-0.35
5.954,0.14,-0.05,-0.31
5.958,0.11,-0.06,-0.27
5.966,0.06,-0.08,-0.23
5.969,-0.00,-0.11,-0.20
5.974,-0.08,-0.14,-0.17
5.980,-0.15,-0.17,-0.14
5.984,-0.22,-0.19,-0.12
5.988,-0.28,-0.21,-0.10
5.993,-0.32,-0.21,-0.09
5.998,-0.34,-0.22,-0.10
6.003,-0.35,-0.22,-0.11
6.007,-0.35,-0.21,-0.13
6.014,-0.33,-0.19,-0.16
6.017,-0.30,-0.17,-0.18
6.023,-0.26,-0.14,-0.19
6.027,-0.21,-0.10,-0.21
6.032,-0.15,-0.05,-0.22
6.037,-0.09,0.00,-0.23
6.043,-0.02,0.05,-0.24
6.047,0.04,0.09,-0.24
6.051,0.11,0.12,-0.24
6.057,0.17,0.15,-0.23
6.061,0.22,0.17,-0.22
6.066,0.25,0.18,-0.22
6.071,0.28,0.20,-0.21
6.077,0.29,0.22,-0.22
6.082,0.27,0.24,-0.23
6.086,0.24,0.26,-0.24
6.091,0.20,0.29,-0.24
6.096,0.16,0.34,-0.24
6.102,0.13,0.39,-0.24
6.107,0.11,0.44,-0.23
6.111,0.11,0.46,-0.23
6.120,0.12,0.46,-0.23
6.121,0.14,0.46,-0.23
6.125,0.17,0.46,-0.23
6.130,0.20,0.45,-0.23
6.135,0.24,0.44,-0.23
6.140,0.26,0.43,-0.23
6.150,0.28,0.41,-0.22
6.154,0.30,0.40,-0.21
6.160,0.32,0.38,-0.20
6.165,0.34,0.37,-0.19
6.169,0.36,0.35,-0.19
6.174,0.39,0.33,-0.18
6.179,0.41,0.31,-0.19
6.184,0.43,0.29,-0.21
6.188,0.44,0.28,-0.22
6.193,0.44,0.29,-0.23
6.203,0.43,0.29,-0.25
6.204,0.41,0.30,-0.26
6.209,0.36,0.32,-0.27
6.215,0.30,0.33,-0.28
6.219,0.22,0.34,-0.28
6.223,0.14,0.37,-0.27
6.228,0.07,0.39,-0.27
6.233,0.01,0.41,-0.27
6.238,-0.05,0.40,-0.28
6.243,-0.10,0.38,-0.29
6.252,-0.13,0.34,-0.30
6.256,-0.14,0.29,-0.32
6.258,-0.13,0.23,-0.34
6.262,-0.11,0.16,-0.35
6.273,-0.09,0.09,-0.36
6.274,-0.09,0.02,-0.36
6.277,-0.12,-0.04,-0.36
6.282,-0.16,-0.09,-0.38
6.287,-0.22,-0.12,-0.39
6.291,-0.29,-0.14,-0.42
6.297,-0.36,-0.14,-0.44
6.302,-0.43,-0.14,-0.45
6.306,-0.50,-0.12,-0.44
6.312,-0.55,-0.08,-0.43
6.317,-0.58,-0.03,-0.40
6.321,-0.59,0.02,-0.35
6.326,-0.57,0.07,-0.30
6.334,-0.53,0.10,-0.25
6.336,-0.47,0.12,-0.20
6.341,-0.40,0.12,-0.17
6.346,-0.34,0.09,-0.14
6.356,-0.29,0.04,-0.12
6.357,-0.26,-0.02,-0.10
6.360,-0.25,-0.09,-0.09
6.365,-0.24,-0.16,-0.09
6.370,-0.25,-0.23,-0.09
6.375,-0.26,-0.27,-0.10
6.380,-0.27,-0.28,-0.11
6.385,-0.30,-0.27,-0.11
6.390,-0.33,-0.22,-0.11
6.394,-0.37,-0.16,-0.10
6.399,-0.40,-0.07,-0.07
6.404,-0.42,0.02,-0.03
6.409,-0.41,0.11,0.03
6.416,-0.37,0.20,0.10
6.419,-0.29,0.26,0.17
6.424,-0.20,0.32,0.24
6.429,-0.08,0.36,0.31
6.434,0.06,0.38,0.37
6.439,0.20,0.37,0.42
6.443,0.34,0.35,0.46
6.450,0.47,0.32,0.49
6.454,0.58,0.27,0.52
6.458,0.66,0.22,0.54
6.464,0.70,0.14,0.55
6.475,0.70,0.06,0.55
6.478,0.68,-0.01,0.55
6.487,0.64,-0.09,0.54
6.488,0.59,-0.16,0.54
6.492,0.51,-0.22,0.53
6.499,0.42,-0.28,0.53
6.502,0.31,-0.33,0.53
6.507,0.21,-0.37,0.54
6.512,0.13,-0.40,0.55
6.517,0.07,-0.41,0.56
6.522,0.04,-0.41,0.58
6.528,0.03,-0.41,0.58
6.532,0.03,-0.42,0.58
6.537,0.03,-0.43,0.58
6.541,0.03,-0.44,0.55
6.547,0.04,-0.45,0.52
6.552,0.05,-0.45,0.49
6.556,0.05,-0.46,0.45
6.561,0.07,-0.45,0.40
6.566,0.09,-0.44,0.36
6.572,0.12,-0.40,0.33
6.576,0.16,-0.36,0.31
6.581,0.21,-0.31,0.29
6.587,0.24,-0.25,0.28
6.590,0.26,-0.19,0.27
6.595,0.28,-0.12,0.26
6.602,0.29,-0.06,0.25
6.605,0.30,-0.00,0.24
6.610,0.31,0.05,0.23
6.619,0.30,0.10,0.22
6.620,0.29,0.14,0.20
6.625,0.27,0.16,0.19
6.630,0.26,0.18,0.17
6.637,0.24,0.19,0.16
6.639,0.22,0.20,0.14
6.645,0.21,0.20,0.13
6.650,0.21,0.20,0.13
6.654,0.21,0.21,0.13
6.659,0.23,0.21,0.13
6.663,0.24,0.21,0.14
6.669,0.26,0.20,0.15
6.674,0.29,0.20,0.15
6.678,0.31,0.20,0.16
6.685,0.34,0.20,0.15
6.689,0.38,0.21,0.14
6.693,0.41,0.22,0.14
6.699,0.44,0.24,0.15
6.703,0.47,0.26,0.15
6.708,0.50,0.27,0.16
6.713,0.53,0.26,0.17
6.719,0.55,0.22,0.18
6.723,0.55,0.17,0.19
6.728,0.52,0.10,0.20
6.734,0.45,0.02,0.21
6.738,0.37,-0.05,0.23
6.742,0.26,-0.11,0.25
6.754,0.16,-0.16,0.25
6.755,0.06,-0.22,0.24
6.759,-0.03,-0.27,0.22
6.765,-0.08,-0.31,0.18
6.776,-0.12,-0.34,0.15
6.778,-0.13,-0.36,0.13
6.778,-0.15,-0.37,0.12
6.783,-0.16,-0.39,0.11
6.789,-0.17,-0.41,0.12
6.796,-0.18,-0.42,0.12
6.801,-0.19,-0.41,0.12
6.806,-0.20,-0.39,0.12
6.811,-0.21,-0.37,0.11
6.817,-0.23,-0.34,0.09
6.821,-0.24,-0.29,0.06
6.826,-0.25,-0.24,0.03
6.830,-0.25,-0.20,-0.01
6.835,-0.26,-0.16,-0.04
6.840,-0.26,-0.12,-0.07
6.845,-0.28,-0.10,-0.10
6.851,-0.30,-0.09,-0.11
6.855,-0.33,-0.08,-0.12
6.860,-0.37,-0.09,-0.12
6.865,-0.40,-0.09,-0.12
6.870,-0.42,-0.10,-0.12
6.875,-0.43,-0.10,-0.14
6.880,-0.42,-0.10,-0.17
6.887,-0.40,-0.10,-0.19
6.893,-0.39,-0.10,-0.22
6.894,-0.37,-0.09,-0.25
6.908,-0.36,-0.09,-0.27
6.909,-0.34,-0.09,-0.29
6.909,-0.31,-0.09,-0.30
6.914,-0.28,-0.10,-0.30
6.919,-0.25,-0.12,-0.30
6.924,-0.22,-0.14,-0.29
6.929,-0.20,-0.16,-0.29
6.935,-0.19,-0.18,-0.29
6.939,-0.20,-0.20,-0.29
6.943,-0.24,-0.21,-0.29
6.948,-0.28,-0.20,-0.28
6.954,-0.35,-0.19,-0.28
6.958,-0.43,-0.16,-0.28
6.963,-0.51,-0.13,-0.29
6.969,-0.58,-0.08,-0.30
6.973,-0.64,-0.03,-0.31
6.978,-0.69,0.04,-0.32
6.982,-0.73,0.10,-0.31
6.988,-0.75,0.16,-0.31
6.992,-0.75,0.20,-0.30
6.998,-0.73,0.23,-0.27
7.004,-0.66,0.25,-0.24
7.008,-0.57,0.25,-0.20
7.012,-0.45,0.24,-0.16
7.021,-0.32,0.21,-0.11
7.022,-0.19,0.17,-0.06
7.027,-0.06,0.12,-0.03
7.037,0.05,0.07,0.00
7.038,0.14,0.03,0.02
7.044,0.20,-0.01,0.03
7.047,0.24,-0.03,0.04
7.059,0.26,-0.05,0.05
7.059,0.26,-0.07,0.06
7.061,0.24,-0.09,0.07
7.066,0.20,-0.12,0.08
7.071,0.14,-0.13,0.08
7.076,0.06,-0.10,0.09
7.080,-0.02,-0.06,0.09
7.087,-0.09,0.01,0.10
7.090,-0.16,0.08,0.10
7.097,-0.19,0.15,0.10
7.101,-0.20,0.19,0.10
7.105,-0.19,0.23,0.10
7.110,-0.16,0.24,0.09
7.120,-0.13,0.23,0.09
7.125,-0.09,0.22,0.08
7.129,-0.05,0.20,0.08
7.136,-0.03,0.18,0.08
7.140,-0.02,0.16,0.06
7.144,-0.02,0.15,0.05
7.150,-0.02,0.14,0.03
7.157,-0.03,0.13,0.01
7.159,-0.03,0.11,-0.02
7.164,-0.03,0.10,-0.03
7.169,-0.01,0.11,-0.04
7.174,0.02,0.12,-0.04
7.178,0.07,0.14,-0.04
7.185,0.13,0.16,-0.04
7.190,0.20,0.18,-0.04
7.193,0.27,0.20,-0.04
7.199,0.33,0.22,-0.03
7.205,0.39,0.22,-0.01
7.208,0.43,0.23,-0.01
7.214,0.46,0.23,0.00
7.220,0.48,0.23,0.00
7.223,0.48,0.24,-0.01
7.228,0.48,0.25,-0.03
7.232,0.47,0.26,-0.06
7.238,0.46,0.27,-0.11
7.242,0.44,0.29,-0.15
7.248,0.41,0.30,-0.20
7.253,0.37,0.31,-0.24
7.258,0.31,0.31,-0.28
7.262,0.25,0.30,-0.31
7.271,0.18,0.30,-0.33
7.272,0.12,0.30,-0.35
7.277,0.09,0.30,-0.35
7.281,0.07,0.30,-0.35
7.291,0.08,0.29,-0.33
7.292,0.11,0.27,-0.31
7.296,0.14,0.25,-0.29
7.301,0.18,0.21,-0.27
7.306,0.21,0.17,-0.26
7.310,0.23,0.13,-0.26
7.315,0.24,0.10,-0.26
7.321,0.24,0.10,-0.27
7.325,0.23,0.10,-0.29
7.330,0.21,0.10,-0.30
7.336,0.18,0.11,-0.30
7.340,0.14,0.12,-0.30
7.345,0.10,0.13,-0.28
7.350,0.05,0.16,-0.26
7.355,0.00,0.20,-0.24
7.360,-0.04,0.26,-0.21
7.365,-0.06,0.32,-0.18
7.371,-0.07,0.37,-0.15
7.374,-0.08,0.38,-0.12
7.379,-0.10,0.37,-0.08
7.387,-0.14,0.33,-0.06
7.391,-0.22,0.24,-0.04
7.395,-0.33,0.14,-0.03
7.399,-0.44,0.03,-0.03
7.404,-0.55,-0.05,-0.04
7.409,-0.62,-0.12,-0.04
7.414,-0.68,-0.16,-0.04
7.422,-0.72,-0.16,-0.03
7.432,-0.71,-0.14,-0.01
7.433,-0.67,-0.10,0.03
7.434,-0.59,-0.02,0.08
7.445,-0.46,0.08,0.13
7.448,-0.29,0.18,0.18
7.453,-0.09,0.27,0.24
7.458,0.13,0.34,0.31
7.463,0.35,0.39,0.37
7.471,0.56,0.39,0.42
7.472,0.74,0.36,0.47
7.478,0.90,0.31,0.50
7.482,1.01,0.26,0.52
7.488,1.09,0.19,0.53
7.492,1.13,0.12,0.53
7.498,1.13,0.04,0.52
7.503,1.11,-0.03,0.51
7.509,1.06,-0.11,0.50
7.512,0.99,-0.17,0.49
7.517,0.89,-0.22,0.47
7.522,0.76,-0.25,0.46
7.527,0.62,-0.28,0.45
7.531,0.47,-0.31,0.44
7.538,0.32,-0.34,0.43
7.543,0.18,-0.38,0.42
7.546,0.05,-0.43,0.41
7.551,-0.05,-0.47,0.39
7.558,-0.14,-0.52,0.38
7.560,-0.20,-0.56,0.36
7.566,-0.26,-0.60,0.35
7.571,-0.30,-0.62,0.33
7.575,-0.35,-0.64,0.31
7.580,-0.39,-0.65,0.29
7.586,-0.43,-0.64,0.27
7.590,-0.45,-0.62,0.25
7.594,-0.46,-0.60,0.23
7.600,-0.45,-0.57,0.21
7.604,-0.42,-0.55,0.20
7.610,-0.38,-0.53,0.18
7.614,-0.33,-0.52,0.17
7.620,-0.29,-0.51,0.16
7.624,-0.27,-0.51,0.15
7.629,-0.26,-0.51,0.13
7.634,-0.27,-0.50,0.12
7.639,-0.29,-0.47,0.11
7.644,-0.30,-0.41,0.10
7.649,-0.30,-0.34,0.09
7.655,-0.29,-0.25,0.10
7.662,-0.27,-0.16,0.11
7.664,-0.23,-0.07,0.12
7.675,-0.17,0.01,0.13
7.675,-0.08,0.07,0.14
7.678,0.01,0.12,0.16
7.683,0.12,0.15,0.18
7.688,0.21,0.16,0.19
7.693,0.29,0.17,0.21
7.698,0.36,0.16,0.23
7.703,0.41,0.15,0.26
7.707,0.45,0.13,0.28
7.712,0.48,0.11,0.30
7.718,0.49,0.09,0.30
7.723,0.49,0.07,0.30
7.727,0.49,0.04,0.30
7.732,0.49,0.03,0.29
7.737,0.49,0.03,0.27
7.742,0.48,0.02,0.25
7.748,0.47,0.01,0.23
7.754,0.43,-0.01,0.21
7.757,0.38,-0.02,0.19
7.761,0.32,-0.03,0.18
7.772,0.26,-0.02,0.19
7.776,0.22,-0.02,0.20
7.781,0.20,-0.01,0.21
7.789,0.19,-0.02,0.22
7.791,0.19,-0.05,0.22
7.796,0.19,-0.09,0.21
7.801,0.18,-0.15,0.20
7.811,0.17,-0.21,0.19
7.812,0.16,-0.27,0.18
7.815,0.14,-0.31,0.16
7.822,0.14,-0.34,0.14
7.825,0.13,-0.35,0.10
7.830,0.12,-0.35,0.07
7.835,0.10,-0.33,0.02
7.840,0.07,-0.32,-0.03
7.844,0.04,-0.30,-0.08
7.849,0.01,-0.27,-0.13
7.854,-0.01,-0.24,-0.16
7.859,-0.02,-0.20,-0.18
7.865,-0.03,-0.16,-0.18
7.870,-0.03,-0.12,-0.18
7.874,-0.02,-0.07,-0.18
7.879,-0.00,-0.02,-0.18
7.884,0.02,0.02,-0.17
7.889,0.03,0.06,-0.17
7.894,0.03,0.10,-0.17
7.899,0.01,0.14,-0.17
