time,wx (rad/s),wy (rad/s),wz (rad/s)
15.887,0.04,0.20,-0.03
15.888,0.01,0.20,-0.04
15.888,-0.02,0.21,-0.05
15.892,-0.04,0.21,-0.06
15.896,-0.05,0.21,-0.07
15.901,-0.05,0.20,-0.08
15.906,-0.04,0.19,-0.08
15.911,-0.01,0.18,-0.07
15.916,0.02,0.17,-0.07
15.921,0.06,0.15,-0.05
15.926,0.10,0.14,-0.04
15.931,0.12,0.12,-0.03
15.936,0.13,0.11,-0.02
15.941,0.13,0.09,-0.01
15.946,0.13,0.08,-0.00
15.951,0.12,0.08,-0.00
15.961,0.10,0.08,-0.01
15.963,0.09,0.09,-0.01
15.967,0.07,0.10,-0.01
15.980,0.06,0.11,-0.01
15.982,0.04,0.12,-0.02
15.983,0.02,0.12,-0.03
16.010,-0.00,0.12,-0.04
16.011,-0.02,0.13,-0.05
16.011,-0.04,0.13,-0.06
16.011,-0.06,0.13,-0.06
16.011,-0.06,0.13,-0.06
16.012,-0.06,0.13,-0.06
16.015,-0.06,0.12,-0.06
16.020,-0.05,0.10,-0.06
16.028,-0.04,0.08,-0.05
16.033,-0.01,0.05,-0.05
16.038,0.02,0.03,-0.03
16.043,0.05,0.01,-0.03
16.049,0.07,-0.01,-0.02
16.054,0.09,-0.02,-0.02
16.058,0.09,-0.02,-0.02
16.063,0.09,-0.02,-0.03
16.068,0.07,-0.01,-0.03
16.073,0.06,0.01,-0.04
16.078,0.03,0.02,-0.04
16.083,0.01,0.04,-0.05
16.090,-0.02,0.05,-0.06
16.095,-0.04,0.06,-0.07
16.100,-0.05,0.06,-0.07
16.106,-0.06,0.05,-0.08
16.109,-0.06,0.03,-0.08
16.114,-0.05,0.00,-0.08
16.117,-0.04,-0.02,-0.07
16.128,-0.01,-0.04,-0.07
16.129,0.01,-0.04,-0.06
16.132,0.04,-0.05,-0.05
16.153,0.05,-0.05,-0.04
16.155,0.06,-0.04,-0.04
16.156,0.05,-0.04,-0.04
16.156,0.05,-0.03,-0.04
16.157,0.04,-0.02,-0.04
16.161,0.04,-0.01,-0.04
16.165,0.04,-0.00,-0.05
16.170,0.03,-0.00,-0.05
16.175,0.03,-0.01,-0.06
16.180,0.03,-0.02,-0.06
16.185,0.04,-0.03,-0.06
16.193,0.05,-0.04,-0.06
16.195,0.05,-0.05,-0.06
16.200,0.05,-0.06,-0.06
16.206,0.05,-0.07,-0.06
16.210,0.04,-0.08,-0.06
16.215,0.02,-0.08,-0.06
16.220,0.01,-0.09,-0.06
16.224,-0.00,-0.09,-0.06
16.230,-0.01,-0.08,-0.06
16.234,-0.01,-0.08,-0.06
16.241,-0.01,-0.08,-0.06
16.244,-0.01,-0.07,-0.06
16.249,-0.00,-0.06,-0.06
16.261,0.01,-0.05,-0.06
16.262,0.02,-0.04,-0.06
16.265,0.04,-0.01,-0.05
16.270,0.06,0.01,-0.04
16.294,0.06,0.02,-0.03
16.295,0.06,0.02,-0.03
16.295,0.05,0.02,-0.02
16.295,0.04,0.02,-0.02
16.296,0.02,0.01,-0.02
16.298,0.02,0.00,-0.02
16.304,0.01,-0.00,-0.02
16.308,0.01,-0.00,-0.03
16.313,0.02,-0.00,-0.03
16.318,0.02,-0.01,-0.03
16.323,0.02,-0.01,-0.04
16.329,0.03,-0.01,-0.04
16.333,0.05,-0.01,-0.04
16.339,0.06,-0.01,-0.04
16.342,0.07,0.00,-0.04
16.347,0.07,0.01,-0.04
16.358,0.06,0.02,-0.04
16.362,0.05,0.02,-0.03
16.368,0.03,0.03,-0.03
16.376,0.03,0.04,-0.03
16.377,0.02,0.05,-0.02
16.382,0.02,0.06,-0.02
16.396,0.02,0.07,-0.02
16.398,0.02,0.07,-0.02
16.399,0.02,0.08,-0.03
16.409,0.02,0.08,-0.03
16.410,0.02,0.08,-0.03
16.431,0.01,0.07,-0.04
16.432,-0.01,0.06,-0.05
16.432,-0.04,0.04,-0.06
16.432,-0.07,0.03,-0.07
16.432,-0.10,0.05,-0.07
16.435,-0.11,0.07,-0.07
16.440,-0.12,0.08,-0.07
16.445,-0.12,0.10,-0.07
16.450,-0.12,0.11,-0.06
16.456,-0.11,0.12,-0.06
16.459,-0.08,0.13,-0.05
16.464,-0.05,0.13,-0.04
16.469,-0.02,0.13,-0.03
16.474,0.01,0.12,-0.03
16.479,0.04,0.10,-0.02
16.484,0.06,0.08,-0.01
16.491,0.08,0.06,-0.01
16.495,0.08,0.03,-0.00
16.503,0.08,0.01,-0.00
16.511,0.08,-0.00,0.00
16.512,0.07,-0.02,0.00
16.516,0.07,-0.02,0.00
16.519,0.06,-0.03,-0.00
16.531,0.04,-0.03,-0.00
16.532,0.03,-0.03,-0.01
16.533,0.01,-0.03,-0.02
16.562,-0.02,-0.02,-0.02
16.563,-0.04,-0.00,-0.03
16.563,-0.07,0.02,-0.03
16.564,-0.09,0.03,-0.02
16.564,-0.10,0.04,-0.01
16.565,-0.09,0.05,-0.01
16.568,-0.08,0.05,0.00
16.574,-0.06,0.04,0.01
16.578,-0.03,0.05,0.02
16.582,0.01,0.05,0.04
16.591,0.05,0.04,0.05
16.593,0.08,0.02,0.06
16.598,0.10,0.01,0.06
16.603,0.11,-0.01,0.07
16.608,0.12,-0.01,0.07
16.612,0.12,-0.02,0.07
16.616,0.11,-0.03,0.07
16.622,0.10,-0.06,0.06
16.626,0.09,-0.08,0.05
16.631,0.08,-0.10,0.04
16.636,0.06,-0.11,0.03
16.642,0.04,-0.11,0.02
16.647,0.02,-0.10,0.02
16.652,-0.01,-0.09,0.01
16.659,-0.05,-0.09,-0.00
16.663,-0.09,-0.07,-0.00
16.668,-0.12,-0.04,-0.00
16.672,-0.14,-0.03,0.00
16.686,-0.16,-0.02,0.01
16.688,-0.17,-0.01,0.01
16.692,-0.16,0.00,0.02
16.697,-0.15,0.02,0.03
16.701,-0.13,0.03,0.04
16.708,-0.12,0.03,0.05
16.722,-0.11,0.04,0.06
16.722,-0.10,0.04,0.06
16.723,-0.08,0.05,0.07
16.724,-0.07,0.06,0.07
16.729,-0.06,0.06,0.06
16.734,-0.06,0.05,0.05
16.740,-0.05,0.05,0.05
16.744,-0.05,0.05,0.04
16.749,-0.05,0.04,0.03
16.753,-0.06,0.04,0.01
16.758,-0.07,0.03,-0.00
16.763,-0.07,0.03,-0.01
16.769,-0.07,0.03,-0.01
16.775,-0.06,0.03,-0.01
16.780,-0.05,0.03,-0.00
16.785,-0.03,0.03,0.00
16.789,-0.02,0.03,0.01
16.795,-0.01,0.03,0.01
16.798,0.00,0.03,0.02
16.803,0.01,0.03,0.02
16.812,0.00,0.02,0.03
16.814,-0.00,0.01,0.03
16.819,-0.01,-0.00,0.03
16.860,-0.01,-0.01,0.03
16.862,-0.02,-0.01,0.02
16.863,-0.02,-0.01,0.01
16.863,-0.02,-0.01,0.00
16.864,-0.03,-0.01,-0.01
16.865,-0.03,-0.00,-0.02
16.866,-0.03,0.01,-0.02
16.867,-0.03,0.02,-0.03
16.868,-0.03,0.04,-0.03
16.869,-0.03,0.04,-0.02
16.872,-0.02,0.05,-0.02
16.878,-0.01,0.04,-0.02
16.881,-0.00,0.03,-0.02
16.885,0.01,0.01,-0.02
16.891,0.02,0.00,-0.01
16.895,0.03,-0.01,-0.01
16.900,0.03,-0.02,-0.01
16.906,0.02,-0.02,-0.02
16.911,0.01,-0.02,-0.02
16.915,0.00,-0.02,-0.02
16.920,-0.00,-0.02,-0.02
16.927,-0.01,-0.01,-0.02
16.930,-0.01,-0.01,-0.02
16.935,-0.02,-0.00,-0.02
16.946,-0.02,0.01,-0.02
16.947,-0.03,0.02,-0.02
16.950,-0.03,0.02,-0.02
16.955,-0.04,0.02,-0.02
16.973,-0.04,0.01,-0.02
16.975,-0.04,-0.00,-0.02
16.975,-0.03,-0.01,-0.02
16.975,-0.01,-0.01,-0.02
16.979,0.01,-0.01,-0.01
16.983,0.04,-0.01,-0.01
16.988,0.05,-0.02,-0.01
16.994,0.06,-0.02,-0.00
17.003,0.07,-0.03,-0.00
17.009,0.07,-0.03,0.00
17.013,0.06,-0.03,-0.00
17.018,0.05,-0.03,-0.01
17.023,0.03,-0.03,-0.01
17.028,0.00,-0.04,-0.02
17.033,-0.03,-0.04,-0.03
17.038,-0.06,-0.04,-0.05
17.043,-0.08,-0.04,-0.06
17.048,-0.09,-0.04,-0.06
17.053,-0.09,-0.03,-0.07
17.058,-0.09,-0.03,-0.07
17.062,-0.07,-0.03,-0.06
17.068,-0.04,-0.04,-0.05
17.080,-0.01,-0.04,-0.04
17.082,0.01,-0.04,-0.03
17.084,0.03,-0.04,-0.02
17.088,0.05,-0.04,-0.01
17.095,0.06,-0.03,-0.01
17.097,0.07,-0.03,-0.00
17.103,0.05,-0.02,-0.00
17.117,0.03,-0.02,-0.01
17.117,0.01,-0.01,-0.01
17.117,-0.01,0.00,-0.02
17.121,-0.03,0.01,-0.02
17.126,-0.04,0.02,-0.02
17.131,-0.04,0.03,-0.02
17.136,-0.04,0.03,-0.03
17.141,-0.04,0.02,-0.03
17.146,-0.04,0.01,-0.03
17.151,-0.03,0.00,-0.03
17.157,-0.02,-0.01,-0.03
17.161,-0.01,-0.02,-0.03
17.166,0.00,-0.02,-0.03
17.171,0.02,-0.03,-0.03
17.178,0.02,-0.03,-0.02
17.183,0.03,-0.03,-0.02
17.188,0.03,-0.03,-0.02
17.193,0.03,-0.02,-0.01
17.196,0.03,-0.00,-0.01
17.199,0.03,0.01,-0.00
17.204,0.02,0.02,0.00
17.215,0.01,0.02,0.00
17.217,0.00,0.02,0.00
17.225,-0.01,0.02,-0.00
17.226,-0.02,0.02,-0.00
17.238,-0.02,0.02,0.00
17.239,-0.02,0.01,0.00
17.239,-0.02,0.01,0.00
17.245,-0.02,0.00,0.00
17.248,-0.03,-0.00,0.00
17.253,-0.04,-0.01,-0.00
17.258,-0.04,-0.01,-0.00
17.263,-0.05,-0.01,-0.00
17.268,-0.05,-0.00,-0.01
17.273,-0.05,0.00,-0.00
17.278,-0.05,0.01,-0.00
17.283,-0.04,0.01,0.00
17.290,-0.04,0.02,0.01
17.299,-0.03,0.02,0.02
17.301,-0.03,0.02,0.02
17.305,-0.03,0.02,0.02
17.310,-0.03,0.02,0.02
17.312,-0.03,0.01,0.02
17.318,-0.02,0.02,0.02
17.329,-0.01,0.02,0.02
17.334,-0.01,0.02,0.02
17.337,-0.00,0.03,0.02
17.349,0.00,0.03,0.02
17.351,0.00,0.03,0.02
17.352,-0.00,0.04,0.03
17.357,-0.01,0.04,0.03
17.373,-0.01,0.05,0.03
17.377,-0.03,0.05,0.03
17.378,-0.04,0.05,0.03
17.378,-0.05,0.05,0.03
17.381,-0.06,0.04,0.03
17.385,-0.05,0.04,0.03
17.390,-0.04,0.03,0.03
17.395,-0.03,0.02,0.03
17.400,-0.02,0.01,0.03
17.405,-0.01,0.01,0.04
17.411,-0.00,0.01,0.04
17.415,0.01,0.00,0.04
17.419,0.01,0.00,0.04
17.425,0.01,0.00,0.05
17.431,-0.00,0.00,0.05
17.435,-0.01,-0.00,0.05
17.440,-0.02,0.00,0.05
17.445,-0.02,0.01,0.05
17.451,-0.03,0.01,0.05
17.455,-0.04,0.01,0.05
17.462,-0.05,0.00,0.05
17.465,-0.05,0.00,0.05
17.470,-0.06,0.00,0.05
17.475,-0.05,0.01,0.04
17.488,-0.04,0.01,0.04
17.490,-0.02,0.02,0.04
17.491,-0.00,0.01,0.04
17.524,0.01,0.01,0.04
17.525,0.02,-0.00,0.04
17.525,0.02,-0.01,0.04
17.525,0.03,-0.02,0.04
17.525,0.03,-0.02,0.04
17.525,0.02,-0.02,0.04
17.526,0.02,-0.02,0.03
17.528,0.01,-0.01,0.03
17.533,-0.01,-0.00,0.02
17.538,-0.03,0.01,0.02
17.544,-0.04,0.02,0.01
17.548,-0.05,0.03,0.01
17.553,-0.05,0.03,0.00
17.560,-0.05,0.03,-0.00
17.565,-0.05,0.03,-0.01
17.569,-0.04,0.02,-0.01
17.574,-0.03,0.00,-0.01
17.580,-0.02,-0.01,-0.02
17.584,-0.01,-0.02,-0.02
17.589,-0.01,-0.02,-0.03
17.595,-0.01,-0.03,-0.03
17.599,-0.01,-0.03,-0.03
17.603,-0.02,-0.03,-0.03
17.609,-0.02,-0.02,-0.03
17.618,-0.02,-0.01,-0.03
17.620,-0.02,-0.00,-0.03
17.623,-0.02,0.01,-0.03
17.628,-0.02,0.02,-0.03
17.632,-0.01,0.02,-0.03
17.635,-0.02,0.02,-0.03
17.640,-0.02,0.02,-0.03
17.651,-0.03,0.02,-0.03
17.657,-0.03,0.02,-0.03
17.690,-0.03,0.01,-0.03
17.691,-0.03,0.01,-0.03
17.691,-0.03,-0.00,-0.03
17.691,-0.04,-0.01,-0.03
17.692,-0.04,-0.01,-0.03
17.692,-0.05,-0.02,-0.03
17.692,-0.05,-0.02,-0.03
17.697,-0.04,-0.02,-0.02
17.700,-0.04,-0.02,-0.02
17.704,-0.04,-0.03,-0.02
17.710,-0.03,-0.03,-0.02
17.714,-0.03,-0.03,-0.02
17.718,-0.03,-0.03,-0.02
17.723,-0.03,-0.02,-0.02
17.729,-0.03,-0.02,-0.02
17.733,-0.02,-0.01,-0.01
17.738,-0.01,0.00,-0.01
17.743,0.01,0.02,-0.01
17.748,0.02,0.02,-0.01
17.753,0.02,0.02,-0.00
17.758,0.03,0.01,-0.00
17.765,0.03,0.01,0.00
17.770,0.03,0.00,0.01
17.775,0.03,-0.00,0.01
17.800,0.02,-0.00,0.01
17.801,0.00,-0.00,0.01
17.802,-0.01,0.00,0.01
17.802,-0.03,0.01,0.01
17.803,-0.04,0.02,0.01
17.803,-0.05,0.03,0.01
17.808,-0.05,0.04,0.01
17.814,-0.04,0.05,0.01
17.818,-0.03,0.05,0.02
17.822,-0.01,0.05,0.02
17.827,0.00,0.04,0.02
17.832,0.01,0.03,0.01
17.836,0.02,0.01,0.01
17.842,0.03,-0.01,0.01
17.847,0.03,-0.02,0.00
17.851,0.02,-0.03,0.00
17.856,0.01,-0.04,0.00
17.862,-0.00,-0.04,0.00
17.866,-0.02,-0.04,0.01
17.871,-0.03,-0.03,0.01
17.877,-0.05,-0.02,0.00
17.881,-0.07,-0.01,0.00
17.886,-0.08,0.00,0.01
17.890,-0.09,0.01,0.01
17.911,-0.10,0.02,0.01
17.917,-0.11,0.02,0.01
17.919,-0.10,0.01,0.01
17.927,-0.09,0.01,0.00
17.928,-0.07,0.01,0.00
17.931,-0.05,0.01,-0.00
17.932,-0.03,0.01,-0.00
17.932,-0.01,0.01,-0.00
17.949,0.00,0.01,-0.00
17.950,0.01,0.01,-0.00
17.950,0.01,0.00,-0.00
17.950,0.00,-0.00,0.00
17.954,-0.00,-0.01,0.00
17.959,-0.01,-0.01,0.01
17.964,-0.02,-0.01,0.01
17.969,-0.02,-0.00,0.01
17.979,-0.03,-0.01,0.00
17.983,-0.04,-0.01,0.00
17.988,-0.04,-0.00,-0.01
17.993,-0.05,0.00,-0.01
17.998,-0.06,0.01,-0.02
18.003,-0.06,0.01,-0.03
18.008,-0.07,0.01,-0.04
18.014,-0.06,0.01,-0.04
18.018,-0.05,0.01,-0.04
18.022,-0.04,0.00,-0.03
18.029,-0.02,-0.01,-0.03
18.033,-0.01,-0.02,-0.02
18.037,0.01,-0.03,-0.02
18.042,0.02,-0.03,-0.02
18.050,0.04,-0.04,-0.01
18.052,0.05,-0.04,-0.01
18.058,0.05,-0.04,-0.01
18.069,0.05,-0.03,-0.00
18.069,0.05,-0.02,-0.00
18.073,0.03,-0.02,0.00
18.077,0.02,-0.00,0.00
18.095,-0.01,0.02,0.00
18.096,-0.04,0.04,0.00
18.097,-0.06,0.06,-0.00
18.097,-0.08,0.07,-0.00
18.101,-0.10,0.08,-0.01
18.106,-0.11,0.08,-0.01
18.112,-0.12,0.08,-0.01
18.116,-0.12,0.07,-0.01
18.120,-0.10,0.06,-0.01
18.125,-0.08,0.04,-0.01
18.131,-0.06,0.03,-0.01
18.135,-0.04,0.02,-0.01
18.140,-0.03,0.01,-0.01
18.147,-0.02,-0.00,-0.00
18.151,0.00,-0.00,0.00
18.156,0.02,-0.01,0.01
18.161,0.03,-0.01,0.01
18.165,0.03,-0.01,0.00
18.170,0.03,-0.02,-0.00
18.174,0.02,-0.03,-0.01
18.181,0.01,-0.04,-0.01
18.185,0.01,-0.04,-0.02
18.191,0.00,-0.04,-0.03
18.194,-0.00,-0.04,-0.03
18.207,-0.01,-0.03,-0.04
18.208,-0.01,-0.01,-0.04
18.208,-0.01,0.01,-0.04
18.214,-0.00,0.03,-0.03
18.218,0.01,0.04,-0.03
18.223,0.02,0.05,-0.02
18.229,0.03,0.06,-0.01
18.233,0.04,0.06,-0.01
18.238,0.04,0.05,-0.01
18.243,0.04,0.05,-0.01
18.248,0.03,0.04,-0.01
18.253,0.02,0.03,-0.01
18.258,0.01,0.02,-0.02
18.263,-0.01,0.01,-0.02
18.268,-0.02,0.00,-0.03
18.273,-0.03,-0.00,-0.03
18.279,-0.03,0.00,-0.03
18.283,-0.04,0.01,-0.02
18.288,-0.03,0.00,-0.02
18.293,-0.04,0.00,-0.01
18.298,-0.03,0.01,-0.01
18.307,-0.02,0.02,-0.00
18.321,-0.01,0.03,0.01
18.322,0.01,0.03,0.01
18.323,0.02,0.03,0.02
18.327,0.03,0.03,0.02
18.354,0.03,0.03,0.02
18.355,0.03,0.02,0.02
18.355,0.03,0.01,0.02
18.356,0.03,-0.00,0.02
18.356,0.02,-0.01,0.01
18.357,0.00,-0.02,0.00
18.361,-0.01,-0.02,-0.00
18.365,-0.02,-0.02,-0.00
18.370,-0.03,-0.02,-0.01
18.375,-0.04,-0.01,-0.00
18.380,-0.03,-0.01,0.00
18.385,-0.03,-0.01,0.01
18.390,-0.02,-0.00,0.02
18.396,-0.00,0.01,0.02
18.400,0.01,0.02,0.03
18.404,0.03,0.02,0.03
18.410,0.04,0.02,0.03
18.415,0.05,0.02,0.03
18.419,0.05,0.01,0.03
18.424,0.06,0.01,0.03
18.433,0.05,0.00,0.02
18.435,0.04,-0.00,0.02
18.440,0.02,-0.00,0.01
18.444,-0.01,0.00,0.00
18.450,-0.03,0.01,-0.00
18.455,-0.05,0.01,-0.01
18.460,-0.07,0.02,-0.01
18.471,-0.08,0.02,-0.02
18.472,-0.07,0.03,-0.02
18.474,-0.06,0.04,-0.02
18.514,-0.05,0.05,-0.01
18.515,-0.04,0.05,-0.01
18.515,-0.04,0.04,-0.00
18.515,-0.03,0.03,-0.00
18.516,-0.03,0.01,0.00
18.516,-0.02,0.00,0.00
18.516,-0.01,-0.01,0.00
18.516,0.00,-0.01,0.00
18.517,0.01,-0.02,-0.00
18.522,0.02,-0.02,-0.00
18.529,0.03,-0.02,-0.00
18.532,0.03,-0.03,-0.00
18.536,0.02,-0.04,-0.00
18.541,0.00,-0.04,-0.01
18.549,-0.02,-0.03,-0.01
18.552,-0.04,-0.02,-0.02
18.557,-0.06,-0.01,-0.03
18.562,-0.08,0.00,-0.03
18.567,-0.09,0.01,-0.03
18.571,-0.10,0.02,-0.03
18.576,-0.10,0.01,-0.03
18.581,-0.09,0.01,-0.03
18.585,-0.07,0.00,-0.03
18.591,-0.05,-0.00,-0.02
18.600,-0.02,-0.01,-0.02
18.601,0.01,-0.01,-0.01
18.605,0.03,-0.02,-0.00
18.611,0.04,-0.02,0.00
18.638,0.06,-0.03,0.01
18.639,0.06,-0.02,0.01
18.639,0.06,-0.02,0.01
18.639,0.04,-0.02,0.01
18.640,0.02,-0.01,-0.00
18.645,-0.01,0.01,-0.01
18.649,-0.03,0.02,-0.02
18.655,-0.05,0.04,-0.03
18.659,-0.08,0.05,-0.03
18.664,-0.10,0.05,-0.03
18.669,-0.12,0.05,-0.04
18.674,-0.13,0.05,-0.04
18.679,-0.12,0.05,-0.03
18.684,-0.12,0.05,-0.03
18.689,-0.11,0.04,-0.03
18.694,-0.10,0.03,-0.02
18.699,-0.08,0.01,-0.02
18.704,-0.07,-0.01,-0.00
18.710,-0.06,-0.02,0.00
18.722,-0.06,-0.03,0.01
18.725,-0.05,-0.04,0.01
18.726,-0.05,-0.05,0.01
18.732,-0.05,-0.05,0.01
18.778,-0.06,-0.04,0.00
18.779,-0.07,-0.03,-0.00
18.780,-0.08,-0.02,-0.01
18.780,-0.08,-0.01,-0.01
18.781,-0.09,0.00,-0.02
18.781,-0.09,0.01,-0.02
18.782,-0.09,0.01,-0.03
18.782,-0.08,0.01,-0.03
18.783,-0.07,0.01,-0.02
18.783,-0.05,0.00,-0.02
18.784,-0.04,-0.00,-0.01
18.790,-0.03,-0.01,0.00
18.793,-0.04,-0.01,0.01
18.798,-0.04,-0.02,0.01
18.802,-0.04,-0.01,0.02
18.806,-0.04,-0.01,0.02
18.812,-0.05,-0.00,0.02
18.816,-0.05,-0.00,0.01
18.821,-0.06,0.00,0.00
18.826,-0.07,0.00,-0.01
18.832,-0.07,0.00,-0.02
18.837,-0.07,-0.01,-0.03
18.842,-0.07,-0.02,-0.04
18.847,-0.07,-0.03,-0.05
18.853,-0.07,-0.04,-0.06
18.857,-0.07,-0.04,-0.06
18.861,-0.06,-0.04,-0.06
18.874,-0.05,-0.03,-0.05
18.875,-0.04,-0.03,-0.05
18.877,-0.03,-0.02,-0.04
18.921,-0.02,-0.01,-0.04
18.923,-0.01,-0.00,-0.03
18.923,-0.02,0.00,-0.03
18.924,-0.01,0.01,-0.02
18.925,-0.01,0.01,-0.02
18.925,-0.02,0.02,-0.02
18.925,-0.02,0.02,-0.02
18.925,-0.03,0.01,-0.02
18.926,-0.03,0.01,-0.02
18.926,-0.03,0.02,-0.02
18.929,-0.03,0.02,-0.02
18.934,-0.03,0.01,-0.03
18.939,-0.01,0.00,-0.03
18.943,-0.00,-0.01,-0.03
18.954,0.01,-0.02,-0.04
18.959,0.01,-0.03,-0.04
18.964,0.01,-0.05,-0.04
18.970,0.01,-0.06,-0.04
18.973,0.01,-0.07,-0.04
18.978,0.00,-0.07,-0.04
18.985,-0.01,-0.07,-0.04
18.997,-0.02,-0.06,-0.03
18.999,-0.03,-0.05,-0.03
19.001,-0.04,-0.03,-0.03
19.004,-0.04,-0.02,-0.02
19.025,-0.03,-0.01,-0.02
19.026,-0.02,-0.01,-0.02
19.026,-0.01,-0.01,-0.02
19.026,0.01,-0.01,-0.02
19.027,0.02,-0.00,-0.02
19.033,0.03,-0.00,-0.01
19.037,0.04,-0.00,-0.01
19.041,0.04,-0.01,-0.00
19.046,0.04,-0.01,-0.00
19.052,0.04,-0.02,-0.00
19.056,0.03,-0.03,-0.00
19.061,0.02,-0.04,-0.01
19.066,0.02,-0.04,-0.01
19.071,0.01,-0.04,-0.02
19.076,0.01,-0.05,-0.03
19.081,0.01,-0.05,-0.04
19.086,0.00,-0.06,-0.05
19.091,-0.01,-0.06,-0.06
19.096,-0.02,-0.06,-0.06
19.101,-0.02,-0.06,-0.05
19.105,-0.01,-0.05,-0.05
19.111,0.00,-0.04,-0.04
19.117,0.01,-0.03,-0.03
19.121,0.01,-0.03,-0.03
19.125,0.01,-0.03,-0.02
19.144,0.01,-0.02,-0.02
19.147,0.01,-0.03,-0.02
19.147,0.00,-0.03,-0.02
19.148,0.00,-0.02,-0.03
19.181,-0.01,-0.02,-0.03
19.182,-0.02,-0.01,-0.04
19.183,-0.04,-0.00,-0.04
19.184,-0.05,0.01,-0.05
19.184,-0.06,0.02,-0.05
19.185,-0.06,0.02,-0.06
19.186,-0.07,0.02,-0.06
19.186,-0.07,0.02,-0.07
19.192,-0.07,0.02,-0.08
19.194,-0.07,0.02,-0.08
19.201,-0.06,0.02,-0.08
19.204,-0.05,0.03,-0.08
19.209,-0.04,0.03,-0.07
19.213,-0.03,0.02,-0.07
19.218,-0.01,0.02,-0.07
19.223,-0.00,0.02,-0.06
19.227,0.00,0.02,-0.07
19.234,-0.00,0.01,-0.07
19.239,-0.01,-0.00,-0.08
19.242,-0.03,-0.01,-0.09
19.248,-0.04,-0.00,-0.10
19.253,-0.05,0.01,-0.10
19.257,-0.05,0.02,-0.09
19.262,-0.06,0.03,-0.08
19.272,-0.05,0.03,-0.08
19.278,-0.05,0.04,-0.07
19.305,-0.05,0.05,-0.07
19.307,-0.04,0.06,-0.06
19.307,-0.03,0.07,-0.06
19.308,-0.02,0.08,-0.05
19.308,-0.00,0.08,-0.05
19.308,0.01,0.07,-0.05
19.311,0.03,0.06,-0.05
19.317,0.04,0.05,-0.05
19.321,0.05,0.03,-0.05
19.326,0.05,0.01,-0.06
19.331,0.05,-0.00,-0.07
19.335,0.04,-0.02,-0.07
19.340,0.04,-0.02,-0.07
19.345,0.03,-0.03,-0.07
19.353,0.03,-0.02,-0.07
19.356,0.02,-0.02,-0.06
19.360,0.01,-0.01,-0.06
19.371,-0.01,0.00,-0.06
19.373,-0.02,0.01,-0.07
19.375,-0.03,0.02,-0.06
19.380,-0.03,0.03,-0.06
19.401,-0.02,0.02,-0.06
19.402,-0.01,0.02,-0.06
19.402,0.00,0.03,-0.05
19.403,0.02,0.02,-0.04
19.404,0.03,0.02,-0.03
19.409,0.04,0.01,-0.03
19.414,0.05,0.01,-0.02
19.419,0.05,0.01,-0.01
19.424,0.05,0.01,-0.01
19.429,0.05,0.01,-0.02
19.435,0.04,0.01,-0.02
19.440,0.03,0.01,-0.02
19.444,0.03,0.00,-0.03
19.449,0.02,0.00,-0.03
19.455,0.01,0.00,-0.04
19.461,-0.00,0.00,-0.04
19.465,-0.01,0.01,-0.04
19.469,-0.02,0.01,-0.04
19.474,-0.03,0.00,-0.04
19.479,-0.04,0.00,-0.03
19.484,-0.04,0.00,-0.03
19.489,-0.04,0.00,-0.03
19.493,-0.03,0.00,-0.02
19.498,-0.01,-0.00,-0.02
19.503,0.00,-0.01,-0.01
19.508,0.02,-0.02,-0.01
19.513,0.05,-0.03,-0.00
19.521,0.06,-0.04,0.00
19.523,0.07,-0.06,0.01
19.528,0.08,-0.10,0.02
19.532,0.07,-0.12,0.04
19.570,0.06,-0.12,0.04
19.571,0.05,-0.11,0.05
19.572,0.03,-0.10,0.05
19.572,0.01,-0.09,0.04
19.572,-0.02,-0.06,0.03
19.573,-0.04,-0.04,0.02
19.573,-0.05,-0.01,0.01
19.574,-0.05,0.02,0.01
19.577,-0.05,0.02,0.01
19.580,-0.04,0.02,0.02
19.586,-0.03,0.02,0.02
19.590,-0.02,0.01,0.03
19.595,0.00,-0.00,0.03
19.606,0.02,-0.02,0.03
19.611,0.04,-0.03,0.04
19.615,0.05,-0.05,0.03
19.620,0.06,-0.06,0.03
19.625,0.07,-0.06,0.03
19.630,0.08,-0.07,0.02
19.646,0.08,-0.07,0.03
19.648,0.08,-0.06,0.03
19.648,0.07,-0.05,0.03
19.690,0.05,-0.04,0.03
19.691,0.03,-0.03,0.02
19.691,0.02,-0.01,0.02
19.691,0.00,-0.00,0.01
19.692,-0.01,0.00,0.01
19.692,-0.03,0.01,-0.00
19.693,-0.04,0.01,-0.01
19.693,-0.05,0.01,-0.01
19.694,-0.05,0.01,-0.00
19.694,-0.05,0.01,0.00
19.698,-0.03,-0.00,0.00
19.703,-0.02,-0.01,0.01
19.708,-0.01,-0.02,0.01
19.712,0.01,-0.03,0.02
19.717,0.02,-0.03,0.02
19.722,0.03,-0.04,0.02
19.728,0.03,-0.05,0.02
19.733,0.03,-0.06,0.01
19.737,0.02,-0.06,0.01
19.742,0.01,-0.06,0.02
19.748,0.00,-0.05,0.02
19.753,-0.01,-0.05,0.02
19.758,-0.01,-0.04,0.02
19.762,-0.02,-0.03,0.03
19.769,-0.03,-0.03,0.02
19.772,-0.03,-0.02,0.02
19.778,-0.03,-0.02,0.02
19.782,-0.03,-0.02,0.03
19.797,-0.02,-0.01,0.03
19.798,-0.02,-0.00,0.03
