time,wx (rad/s),wy (rad/s),wz (rad/s)
32.421,1.49,0.79,1.18
32.426,1.45,0.63,1.24
32.431,1.40,0.59,1.26
32.448,1.33,0.61,1.28
32.451,1.27,0.66,1.29
32.451,1.21,0.72,1.30
32.452,1.16,0.74,1.30
32.456,1.10,0.73,1.32
32.461,1.04,0.66,1.34
32.465,0.98,0.58,1.38
32.484,0.93,0.48,1.40
32.485,0.90,0.37,1.42
32.485,0.89,0.31,1.43
32.485,0.91,0.28,1.42
32.489,0.94,0.28,1.39
32.494,0.99,0.31,1.33
32.499,1.03,0.33,1.26
32.504,1.06,0.34,1.20
32.508,1.07,0.35,1.13
32.513,1.07,0.38,1.06
32.518,1.04,0.42,1.00
32.523,0.99,0.49,0.93
32.528,0.93,0.59,0.84
32.534,0.84,0.69,0.76
32.539,0.73,0.74,0.69
32.543,0.59,0.74,0.62
32.548,0.47,0.67,0.57
32.554,0.34,0.55,0.52
32.561,0.22,0.43,0.49
32.563,0.09,0.29,0.46
32.575,-0.00,0.15,0.43
32.576,-0.05,0.03,0.39
32.578,-0.07,-0.01,0.32
32.583,-0.07,0.05,0.23
32.628,-0.06,0.17,0.17
32.629,-0.08,0.30,0.15
32.631,-0.18,0.39,0.14
32.632,-0.35,0.42,0.11
32.632,-0.54,0.46,0.05
32.632,-0.67,0.50,-0.05
32.633,-0.73,0.54,-0.18
32.633,-0.73,0.52,-0.35
32.633,-0.73,0.41,-0.51
32.633,-0.79,0.23,-0.68
32.643,-0.91,0.08,-0.83
32.643,-1.09,-0.02,-0.97
32.647,-1.28,-0.08,-1.09
32.655,-1.48,-0.13,-1.21
32.656,-1.70,-0.18,-1.33
32.661,-1.89,-0.23,-1.43
32.666,-2.08,-0.33,-1.50
32.671,-2.27,-0.43,-1.57
32.676,-2.46,-0.50,-1.64
32.681,-2.64,-0.51,-1.69
32.695,-2.77,-0.48,-1.74
32.697,-2.84,-0.45,-1.79
32.698,-2.84,-0.47,-1.86
32.704,-2.80,-0.56,-1.91
32.708,-2.76,-0.69,-1.95
32.711,-2.74,-0.80,-1.95
32.715,-2.74,-0.93,-1.90
32.735,-2.73,-1.08,-1.82
32.736,-2.70,-1.12,-1.72
32.737,-2.67,-1.00,-1.62
32.737,-2.62,-0.77,-1.52
32.744,-2.58,-0.49,-1.44
32.749,-2.54,-0.23,-1.39
32.755,-2.50,-0.01,-1.38
32.760,-2.47,0.18,-1.42
32.764,-2.43,0.31,-1.48
32.769,-2.39,0.45,-1.54
32.774,-2.35,0.56,-1.62
32.778,-2.32,0.66,-1.71
32.783,-2.29,0.79,-1.80
32.788,-2.26,0.98,-1.86
32.794,-2.26,1.13,-1.83
32.800,-2.32,1.22,-1.73
32.807,-2.43,1.25,-1.59
32.809,-2.55,1.25,-1.45
32.815,-2.61,1.22,-1.33
32.827,-2.60,1.12,-1.18
32.828,-2.45,0.75,-1.02
32.829,-2.08,-0.06,-0.97
32.833,-1.53,-1.03,-1.06
32.870,-0.95,-1.81,-1.25
32.871,-0.55,-2.06,-1.44
32.871,-0.44,-1.70,-1.59
32.871,-0.55,-0.99,-1.70
32.871,-0.72,-0.30,-1.79
32.872,-0.91,0.06,-1.85
32.872,-1.09,0.05,-1.88
32.872,-1.26,-0.19,-1.85
32.876,-1.46,-0.54,-1.75
32.882,-1.68,-0.95,-1.62
32.887,-1.88,-1.37,-1.47
32.891,-2.04,-1.73,-1.35
32.896,-2.18,-1.96,-1.22
32.902,-2.31,-2.08,-1.09
32.906,-2.42,-2.20,-1.02
32.911,-2.54,-2.42,-0.99
32.916,-2.66,-2.79,-0.94
32.922,-2.76,-3.10,-0.86
32.926,-2.80,-3.19,-0.81
32.932,-2.78,-3.16,-0.81
32.947,-2.69,-3.13,-0.84
32.948,-2.55,-3.08,-0.87
32.949,-2.36,-3.00,-0.90
32.951,-2.15,-2.89,-0.91
32.996,-1.91,-2.79,-0.91
32.998,-1.68,-2.72,-0.87
32.998,-1.45,-2.64,-0.82
32.999,-1.22,-2.53,-0.75
33.000,-0.99,-2.35,-0.68
33.001,-0.77,-2.17,-0.62
33.002,-0.54,-2.04,-0.53
33.003,-0.28,-1.96,-0.37
33.004,-0.00,-1.86,-0.23
33.004,0.23,-1.74,-0.15
33.004,0.41,-1.66,-0.11
33.009,0.56,-1.62,-0.05
33.013,0.70,-1.59,0.03
33.019,0.81,-1.52,0.10
33.023,0.88,-1.44,0.18
33.028,0.92,-1.37,0.22
33.034,0.95,-1.35,0.25
33.039,1.00,-1.34,0.29
33.044,1.07,-1.31,0.37
33.048,1.16,-1.33,0.44
33.056,1.22,-1.38,0.44
33.060,1.29,-1.44,0.42
33.063,1.33,-1.42,0.41
33.073,1.32,-1.43,0.49
33.077,1.22,-1.42,0.56
33.082,1.00,-1.28,0.60
33.089,0.69,-0.98,0.61
33.092,0.34,-0.52,0.60
33.098,0.02,-0.08,0.54
33.123,-0.27,0.22,0.44
33.124,-0.55,0.32,0.33
33.124,-0.88,0.22,0.24
33.124,-1.17,-0.07,0.14
33.124,-1.28,-0.40,0.05
33.126,-1.26,-0.66,0.00
33.133,-1.21,-0.89,-0.04
33.137,-1.26,-1.12,-0.13
33.142,-1.45,-1.30,-0.23
33.146,-1.71,-1.43,-0.34
33.151,-1.98,-1.51,-0.45
33.157,-2.20,-1.57,-0.54
33.161,-2.31,-1.60,-0.59
33.166,-2.31,-1.60,-0.62
33.174,-2.21,-1.55,-0.62
33.177,-2.07,-1.48,-0.58
33.182,-1.92,-1.40,-0.53
33.188,-1.79,-1.25,-0.47
33.194,-1.64,-1.01,-0.41
33.199,-1.49,-0.71,-0.36
33.202,-1.40,-0.36,-0.27
33.208,-1.42,0.03,-0.12
33.213,-1.57,0.44,0.11
33.215,-1.79,0.81,0.38
33.223,-1.97,0.98,0.65
33.225,-2.00,0.82,0.89
33.229,-1.87,0.33,1.13
33.235,-1.72,-0.28,1.31
33.264,-1.68,-0.70,1.33
33.265,-1.75,-0.70,1.09
33.265,-1.82,-0.36,0.64
33.266,-1.70,0.05,0.12
33.266,-1.33,0.38,-0.26
33.267,-0.92,0.55,-0.43
33.269,-0.67,0.50,-0.39
33.273,-0.57,0.31,-0.22
33.278,-0.47,0.15,-0.04
33.283,-0.27,0.10,0.10
33.288,0.01,0.22,0.21
33.293,0.32,0.54,0.29
33.297,0.60,1.07,0.33
33.302,0.84,1.70,0.31
33.308,1.01,2.21,0.25
33.313,1.15,2.49,0.20
33.318,1.28,2.55,0.21
33.324,1.45,2.43,0.26
33.328,1.67,2.19,0.32
33.333,1.91,1.92,0.41
33.355,2.13,1.69,0.52
33.357,2.33,1.50,0.71
33.362,2.50,1.31,0.95
33.363,2.63,1.16,1.18
33.364,2.69,1.05,1.34
33.368,2.67,0.95,1.46
33.372,2.59,0.80,1.52
33.372,2.48,0.60,1.46
33.397,2.39,0.45,1.24
33.398,2.27,0.34,0.91
33.399,2.14,0.25,0.58
33.399,2.01,0.15,0.31
33.400,1.87,0.02,0.12
33.405,1.74,-0.08,-0.00
33.410,1.62,-0.14,-0.07
33.416,1.56,-0.11,-0.10
33.420,1.54,-0.02,-0.11
33.425,1.59,0.10,-0.09
33.433,1.69,0.18,-0.02
33.435,1.80,0.21,0.12
33.440,1.92,0.18,0.27
33.445,2.07,0.10,0.40
33.450,2.25,0.01,0.58
33.455,2.44,-0.13,0.75
33.459,2.59,-0.32,0.86
33.464,2.69,-0.52,0.91
33.469,2.74,-0.69,0.93
33.476,2.74,-0.77,0.89
33.481,2.70,-0.75,0.76
33.485,2.63,-0.68,0.57
33.494,2.55,-0.59,0.36
33.495,2.46,-0.50,0.18
33.499,2.36,-0.40,0.04
33.504,2.28,-0.27,-0.05
33.529,2.22,-0.15,-0.09
33.530,2.17,-0.07,-0.11
33.530,2.13,0.00,-0.10
33.530,2.08,0.06,-0.08
33.531,2.03,0.14,-0.06
33.533,1.96,0.23,-0.02
33.539,1.88,0.33,0.03
33.543,1.78,0.39,0.10
33.548,1.69,0.41,0.18
33.553,1.60,0.38,0.28
33.558,1.53,0.30,0.38
33.562,1.48,0.19,0.48
33.567,1.43,0.04,0.57
33.572,1.36,-0.12,0.66
33.579,1.28,-0.26,0.73
33.582,1.17,-0.37,0.77
33.588,1.05,-0.42,0.79
33.592,0.93,-0.44,0.79
33.597,0.80,-0.49,0.75
33.602,0.66,-0.57,0.68
33.607,0.54,-0.62,0.58
33.612,0.46,-0.61,0.49
33.617,0.41,-0.54,0.40
33.627,0.38,-0.44,0.35
33.628,0.38,-0.34,0.34
33.632,0.41,-0.28,0.36
33.688,0.45,-0.27,0.38
33.689,0.49,-0.32,0.39
33.690,0.51,-0.43,0.39
33.691,0.52,-0.57,0.38
33.691,0.52,-0.71,0.35
33.692,0.51,-0.79,0.30
33.693,0.49,-0.81,0.25
33.693,0.47,-0.78,0.23
33.694,0.42,-0.74,0.19
33.695,0.38,-0.71,0.19
33.696,0.32,-0.62,0.23
33.696,0.25,-0.52,0.20
33.697,0.19,-0.40,0.13
33.699,0.15,-0.26,0.03
33.706,0.11,-0.10,-0.06
33.709,0.09,0.11,-0.13
33.715,0.07,0.32,-0.17
33.724,0.05,0.47,-0.20
33.729,0.03,0.55,-0.24
33.734,0.02,0.59,-0.29
33.743,0.02,0.62,-0.33
33.744,0.04,0.68,-0.35
33.749,0.07,0.72,-0.40
33.754,0.08,0.72,-0.46
33.784,0.08,0.64,-0.47
33.784,0.06,0.54,-0.45
33.784,0.04,0.46,-0.42
33.785,-0.04,0.44,-0.37
33.785,-0.22,0.52,-0.30
33.785,-0.41,0.64,-0.23
33.787,-0.50,0.74,-0.15
33.794,-0.46,0.82,-0.10
33.797,-0.39,0.90,-0.10
33.802,-0.33,0.88,-0.13
33.808,-0.32,0.65,-0.12
33.812,-0.28,0.25,-0.04
33.817,-0.20,-0.21,0.10
33.823,-0.15,-0.62,0.27
33.827,-0.13,-0.94,0.44
33.832,-0.15,-1.20,0.63
33.837,-0.15,-1.47,0.80
33.842,-0.11,-1.74,0.92
33.846,-0.04,-1.95,0.95
33.852,0.05,-2.00,0.87
33.858,0.15,-1.76,0.67
33.861,0.24,-1.28,0.39
33.866,0.29,-0.78,0.09
33.872,0.27,-0.48,-0.14
33.882,0.21,-0.40,-0.31
33.883,0.16,-0.47,-0.41
33.887,0.12,-0.60,-0.47
33.919,0.11,-0.71,-0.52
33.920,0.10,-0.73,-0.55
33.920,0.09,-0.64,-0.55
33.921,0.04,-0.53,-0.54
33.921,-0.03,-0.47,-0.53
33.923,-0.10,-0.40,-0.53
33.923,-0.14,-0.26,-0.50
33.925,-0.13,-0.09,-0.44
33.929,-0.07,0.06,-0.35
33.934,0.03,0.17,-0.24
33.939,0.15,0.20,-0.11
33.944,0.26,0.17,0.02
33.949,0.37,0.14,0.15
33.954,0.46,0.18,0.27
33.959,0.51,0.30,0.37
33.964,0.52,0.50,0.43
33.968,0.51,0.71,0.45
33.974,0.48,0.90,0.43
33.979,0.45,1.03,0.38
33.983,0.43,1.06,0.33
33.989,0.42,1.02,0.28
33.994,0.43,0.92,0.24
33.998,0.43,0.78,0.21
34.003,0.41,0.61,0.19
34.009,0.37,0.41,0.19
34.013,0.29,0.20,0.19
34.018,0.21,0.01,0.20
34.026,0.14,-0.15,0.22
34.028,0.06,-0.31,0.20
34.034,-0.00,-0.45,0.18
34.039,-0.06,-0.56,0.13
34.066,-0.10,-0.63,0.05
34.066,-0.11,-0.65,-0.06
34.067,-0.10,-0.63,-0.18
34.067,-0.08,-0.60,-0.28
34.067,-0.06,-0.59,-0.37
34.072,-0.06,-0.58,-0.50
34.077,-0.04,-0.52,-0.63
34.081,-0.01,-0.42,-0.76
34.086,0.01,-0.34,-0.90
34.092,0.04,-0.29,-1.05
34.097,0.05,-0.21,-1.24
34.101,0.07,-0.10,-1.48
34.106,0.08,0.03,-1.72
34.112,0.07,0.14,-1.90
34.117,0.06,0.23,-2.00
34.121,0.04,0.31,-2.08
34.127,0.02,0.34,-2.18
34.133,-0.03,0.28,-2.28
34.138,-0.07,0.19,-2.30
34.157,-0.08,0.13,-2.25
34.160,-0.03,0.12,-2.20
34.160,0.10,0.11,-2.23
34.161,0.27,-0.03,-2.35
34.162,0.42,-0.36,-2.42
34.165,0.49,-0.64,-2.29
34.170,0.38,-0.27,-1.82
34.194,0.10,0.77,-1.13
34.195,-0.09,1.46,-0.62
34.195,-0.05,1.34,-0.48
34.195,0.06,0.99,-0.47
34.195,0.13,0.78,-0.43
34.199,0.14,0.71,-0.36
34.204,0.13,0.74,-0.31
34.209,0.12,0.82,-0.26
34.214,0.12,0.92,-0.20
34.219,0.13,0.98,-0.17
34.225,0.16,0.97,-0.16
34.229,0.22,0.94,-0.17
34.234,0.29,0.90,-0.17
34.240,0.36,0.85,-0.16
34.244,0.40,0.84,-0.13
34.249,0.44,0.85,-0.07
34.255,0.47,0.78,0.03
34.264,0.50,0.60,0.14
34.265,0.54,0.39,0.23
34.270,0.63,0.27,0.29
34.279,0.68,0.23,0.30
34.281,0.67,0.19,0.22
34.284,0.62,0.16,0.09
34.290,0.57,0.19,-0.05
34.299,0.50,0.27,-0.18
34.300,0.42,0.33,-0.32
34.302,0.34,0.38,-0.46
34.330,0.25,0.43,-0.61
34.332,0.18,0.48,-0.72
34.332,0.12,0.53,-0.78
34.333,0.06,0.56,-0.79
34.333,0.01,0.58,-0.77
34.334,-0.02,0.58,-0.73
34.336,-0.03,0.56,-0.68
34.341,-0.02,0.54,-0.64
34.346,-0.03,0.51,-0.61
34.351,-0.04,0.48,-0.60
34.356,-0.06,0.47,-0.63
34.361,-0.07,0.54,-0.69
34.365,-0.07,0.66,-0.79
34.377,-0.08,0.76,-0.89
34.380,-0.09,0.81,-0.97
34.385,-0.08,0.79,-1.06
34.391,-0.06,0.78,-1.19
34.395,-0.04,0.75,-1.32
34.400,-0.04,0.71,-1.44
34.404,-0.08,0.66,-1.54
34.410,-0.13,0.63,-1.59
34.414,-0.17,0.62,-1.60
34.420,-0.20,0.63,-1.58
34.427,-0.24,0.64,-1.54
34.431,-0.28,0.65,-1.49
34.439,-0.31,0.66,-1.44
34.439,-0.33,0.66,-1.41
34.462,-0.33,0.71,-1.41
34.463,-0.30,0.79,-1.36
34.463,-0.30,0.84,-1.24
34.463,-0.32,0.83,-1.11
34.463,-0.37,0.85,-1.03
34.468,-0.44,0.90,-1.01
34.474,-0.49,0.95,-1.04
34.484,-0.53,0.99,-1.13
34.485,-0.54,0.99,-1.27
34.490,-0.53,0.97,-1.37
34.495,-0.52,0.97,-1.39
34.498,-0.51,0.96,-1.39
34.504,-0.51,0.95,-1.39
34.508,-0.53,0.95,-1.44
34.512,-0.58,0.94,-1.52
34.517,-0.62,0.87,-1.62
34.522,-0.67,0.74,-1.69
34.527,-0.73,0.60,-1.73
34.532,-0.77,0.49,-1.74
34.537,-0.80,0.45,-1.72
34.545,-0.82,0.44,-1.66
34.547,-0.85,0.42,-1.60
34.552,-0.90,0.37,-1.59
34.557,-0.94,0.31,-1.66
34.563,-0.92,0.27,-1.77
34.567,-0.85,0.27,-1.79
34.571,-0.79,0.31,-1.71
34.577,-0.75,0.36,-1.64
34.584,-0.72,0.40,-1.62
34.586,-0.68,0.43,-1.64
34.597,-0.63,0.43,-1.66
34.598,-0.58,0.41,-1.66
34.601,-0.59,0.38,-1.64
34.606,-0.61,0.34,-1.62
34.611,-0.63,0.30,-1.63
34.616,-0.64,0.35,-1.68
34.620,-0.64,0.47,-1.78
34.626,-0.66,0.53,-1.91
34.630,-0.68,0.53,-2.03
34.635,-0.68,0.57,-2.13
34.640,-0.65,0.64,-2.23
34.645,-0.60,0.70,-2.33
34.650,-0.51,0.83,-2.39
34.654,-0.37,1.03,-2.38
34.664,-0.16,1.20,-2.34
34.665,0.11,1.39,-2.33
34.691,0.39,1.40,-2.33
34.692,0.55,1.21,-2.28
34.692,0.53,1.02,-2.24
34.693,0.47,0.72,-2.22
34.693,0.40,0.28,-2.20
34.698,0.33,-0.17,-2.23
34.704,0.28,-0.46,-2.30
34.712,0.26,-0.61,-2.31
34.714,0.27,-0.63,-2.30
34.720,0.26,-0.57,-2.28
34.723,0.25,-0.53,-2.24
34.729,0.26,-0.42,-2.22
34.733,0.30,-0.27,-2.24
34.738,0.37,-0.04,-2.30
34.743,0.47,0.34,-2.35
34.747,0.63,0.91,-2.33
34.752,0.86,1.79,-2.32
34.757,0.93,2.52,-2.50
34.762,0.83,2.89,-2.66
34.767,0.73,3.05,-2.63
34.772,0.67,3.06,-2.48
34.778,0.67,2.73,-2.25
34.782,0.72,2.22,-2.02
34.787,0.79,1.74,-1.79
34.800,0.84,1.30,-1.55
34.801,0.86,0.95,-1.31
34.802,0.89,0.67,-1.08
34.806,0.90,0.46,-0.88
34.827,0.90,0.34,-0.75
34.828,0.86,0.33,-0.67
34.829,0.82,0.38,-0.58
34.829,0.77,0.45,-0.46
34.831,0.75,0.52,-0.36
34.836,0.77,0.63,-0.34
34.841,0.85,0.78,-0.39
34.845,0.95,1.00,-0.46
34.850,1.04,1.26,-0.51
34.855,1.10,1.44,-0.56
34.861,1.12,1.50,-0.60
34.865,1.11,1.48,-0.63
34.870,1.07,1.45,-0.66
34.875,0.99,1.40,-0.69
34.880,0.89,1.36,-0.73
34.885,0.79,1.34,-0.75
34.890,0.71,1.34,-0.75
34.895,0.65,1.36,-0.72
34.900,0.62,1.41,-0.70
34.904,0.60,1.47,-0.71
34.914,0.61,1.57,-0.77
34.918,0.63,1.70,-0.84
34.921,0.69,1.85,-0.90
34.925,0.75,2.03,-0.93
34.972,0.79,2.18,-0.96
34.972,0.80,2.31,-1.01
34.973,0.78,2.44,-1.07
34.973,0.76,2.57,-1.14
34.973,0.74,2.71,-1.23
34.973,0.71,2.82,-1.33
34.973,0.67,2.87,-1.43
34.973,0.63,2.88,-1.50
34.974,0.59,2.88,-1.57
34.974,0.52,2.84,-1.63
34.978,0.41,2.72,-1.68
34.983,0.29,2.59,-1.74
34.988,0.19,2.49,-1.82
34.996,0.11,2.40,-1.92
34.998,0.04,2.33,-2.01
35.003,-0.02,2.33,-2.08
35.008,-0.05,2.46,-2.15
35.013,-0.06,2.73,-2.25
35.017,-0.13,2.98,-2.37
35.030,-0.20,3.13,-2.50
35.032,-0.23,3.20,-2.66
35.037,-0.22,3.23,-2.84
35.041,-0.19,3.26,-3.06
35.047,-0.14,3.28,-3.28
35.052,-0.06,3.21,-3.49
35.056,0.03,3.03,-3.67
35.084,0.11,2.82,-3.82
35.084,0.20,2.68,-3.95
35.085,0.29,2.62,-4.05
35.085,0.37,2.61,-4.12
35.085,0.44,2.61,-4.17
35.086,0.49,2.61,-4.22
35.091,0.52,2.62,-4.25
35.096,0.53,2.66,-4.24
35.100,0.54,2.71,-4.20
35.105,0.54,2.72,-4.13
35.111,0.54,2.69,-4.03
35.115,0.55,2.66,-3.91
35.120,0.59,2.64,-3.77
35.125,0.64,2.60,-3.60
35.130,0.70,2.52,-3.41
35.135,0.76,2.44,-3.21
35.140,0.82,2.38,-3.01
35.146,0.86,2.38,-2.83
35.149,0.89,2.41,-2.69
35.154,0.90,2.43,-2.58
35.159,0.91,2.41,-2.50
35.164,0.91,2.34,-2.44
35.169,0.90,2.19,-2.39
35.174,0.86,1.97,-2.34
35.204,0.82,1.70,-2.30
35.205,0.78,1.44,-2.27
35.205,0.77,1.21,-2.25
35.205,0.81,1.04,-2.23
35.205,0.88,0.94,-2.19
35.206,0.96,0.91,-2.12
35.208,1.05,0.92,-2.01
35.217,1.12,0.94,-1.88
35.218,1.17,0.96,-1.72
35.223,1.23,1.02,-1.56
35.229,1.33,1.16,-1.38
35.233,1.49,1.41,-1.22
35.237,1.67,1.74,-1.06
35.242,1.86,2.09,-0.91
35.247,2.02,2.42,-0.76
35.252,2.15,2.67,-0.64
35.257,2.20,2.80,-0.55
35.263,2.16,2.79,-0.50
35.267,2.04,2.66,-0.50
35.272,1.87,2.40,-0.54
35.279,1.67,2.06,-0.60
35.283,1.49,1.66,-0.68
35.287,1.37,1.31,-0.78
35.292,1.29,1.05,-0.88
35.298,1.24,0.90,-0.97
35.302,1.21,0.85,-1.03
35.307,1.19,0.86,-1.07
35.312,1.18,0.90,-1.08
35.316,1.18,0.97,-1.07
35.321,1.20,1.05,-1.03
35.326,1.23,1.10,-0.98
35.333,1.28,1.10,-0.92
35.336,1.33,1.04,-0.85
35.342,1.39,0.96,-0.79
35.378,1.45,0.89,-0.76
35.379,1.50,0.81,-0.73
35.379,1.54,0.74,-0.73
35.379,1.56,0.65,-0.73
35.380,1.56,0.56,-0.74
35.380,1.53,0.47,-0.76
35.380,1.49,0.38,-0.77
35.385,1.41,0.29,-0.77
35.390,1.32,0.22,-0.75
35.395,1.19,0.20,-0.72
35.399,1.05,0.24,-0.69
35.404,0.90,0.34,-0.66
35.409,0.74,0.46,-0.63
35.414,0.59,0.58,-0.61
35.419,0.47,0.70,-0.58
35.424,0.38,0.82,-0.55
35.429,0.33,0.94,-0.51
35.434,0.31,1.04,-0.47
35.439,0.30,1.11,-0.44
35.444,0.30,1.16,-0.41
35.450,0.31,1.17,-0.39
35.454,0.31,1.16,-0.39
35.459,0.31,1.13,-0.39
35.493,0.30,1.08,-0.39
35.493,0.28,1.00,-0.40
35.494,0.24,0.89,-0.41
35.494,0.18,0.77,-0.40
35.494,0.12,0.69,-0.39
35.494,0.04,0.65,-0.36
35.494,-0.06,0.68,-0.31
35.499,-0.16,0.75,-0.24
35.502,-0.26,0.85,-0.14
35.507,-0.34,0.96,-0.01
35.513,-0.41,1.06,0.12
35.517,-0.47,1.16,0.23
35.522,-0.53,1.28,0.29
35.526,-0.59,1.44,0.32
35.532,-0.67,1.63,0.31
35.536,-0.77,1.79,0.26
35.541,-0.89,1.90,0.18
35.546,-1.03,1.96,0.06
35.551,-1.16,1.97,-0.07
35.556,-1.29,1.94,-0.22
35.563,-1.42,1.88,-0.34
35.566,-1.51,1.82,-0.43
35.571,-1.56,1.79,-0.49
35.576,-1.55,1.80,-0.52
35.583,-1.47,1.87,-0.56
35.586,-1.32,1.99,-0.61
35.591,-1.08,2.17,-0.65
35.604,-0.78,2.43,-0.69
35.605,-0.44,2.73,-0.72
35.606,-0.10,3.06,-0.74
35.612,0.21,3.41,-0.75
35.654,0.49,3.78,-0.74
35.655,0.72,4.17,-0.71
35.655,0.90,4.55,-0.65
35.655,1.00,4.83,-0.58
35.655,0.96,4.92,-0.51
35.656,0.77,4.79,-0.45
35.656,0.46,4.42,-0.40
35.656,0.04,3.62,-0.39
35.656,-0.47,2.35,-0.41
35.659,-0.98,0.93,-0.44
35.664,-1.29,-0.10,-0.44
35.669,-1.38,-0.70,-0.41
35.679,-1.28,-1.05,-0.37
35.684,-1.08,-1.27,-0.33
35.688,-0.80,-1.46,-0.30
35.693,-0.46,-1.70,-0.30
35.698,-0.07,-1.96,-0.32
35.703,0.36,-2.19,-0.35
35.708,0.80,-2.33,-0.39
35.715,1.19,-2.21,-0.41
35.718,1.46,-1.56,-0.38
35.723,1.68,-0.75,-0.33
35.728,1.91,-0.23,-0.29
35.742,1.99,0.03,-0.21
35.744,1.81,-0.05,-0.12
35.745,1.40,-0.59,-0.03
35.753,0.87,-1.29,0.04
35.757,0.37,-1.63,0.11
35.758,0.00,-1.50,0.16
35.762,-0.23,-1.07,0.21
35.782,-0.37,-0.53,0.27
35.783,-0.43,-0.04,0.32
35.783,-0.45,0.33,0.34
35.783,-0.45,0.54,0.31
35.787,-0.43,0.55,0.22
35.791,-0.40,0.37,0.08
35.797,-0.35,0.07,-0.10
35.802,-0.27,-0.26,-0.26
35.806,-0.19,-0.52,-0.36
35.813,-0.02,-0.49,-0.44
35.817,0.28,-0.07,-0.56
35.821,0.54,0.29,-0.71
35.826,0.62,0.32,-0.84
35.831,0.61,0.26,-0.98
35.836,0.55,0.17,-1.11
35.840,0.46,0.10,-1.22
35.845,0.38,0.11,-1.31
35.851,0.31,0.23,-1.38
35.857,0.26,0.38,-1.44
35.863,0.21,0.50,-1.50
35.877,0.18,0.56,-1.55
35.878,0.14,0.56,-1.60
35.879,0.11,0.49,-1.64
35.929,0.09,0.38,-1.67
35.932,0.08,0.26,-1.67
35.933,0.07,0.15,-1.64
35.933,0.06,0.02,-1.58
35.934,0.03,-0.13,-1.50
35.934,-0.00,-0.27,-1.41
35.935,-0.04,-0.38,-1.33
35.935,-0.08,-0.41,-1.25
35.936,-0.13,-0.38,-1.16
35.936,-0.20,-0.29,-1.04
35.937,-0.27,-0.19,-0.91
35.939,-0.33,-0.10,-0.77
35.941,-0.35,-0.01,-0.63
35.943,-0.35,0.07,-0.48
35.950,-0.33,0.13,-0.35
35.953,-0.31,0.20,-0.24
35.958,-0.28,0.27,-0.16
35.969,-0.26,0.35,-0.13
35.970,-0.24,0.38,-0.13
35.974,-0.23,0.35,-0.15
35.979,-0.23,0.23,-0.18
36.017,-0.22,0.04,-0.20
36.019,-0.18,-0.19,-0.22
36.019,-0.10,-0.44,-0.21
36.019,0.02,-0.69,-0.17
36.020,0.14,-0.93,-0.12
36.020,0.24,-1.09,-0.05
36.021,0.32,-1.14,0.01
36.021,0.36,-1.09,0.06
36.026,0.36,-0.94,0.09
36.034,0.31,-0.72,0.11
36.036,0.22,-0.45,0.13
36.041,0.10,-0.17,0.14
36.046,-0.02,0.09,0.15
36.052,-0.14,0.30,0.17
36.056,-0.24,0.44,0.18
36.061,-0.32,0.52,0.19
36.066,-0.36,0.52,0.18
36.072,-0.36,0.47,0.16
36.077,-0.32,0.37,0.13
36.083,-0.24,0.23,0.08
36.087,-0.10,0.06,0.02
36.092,0.07,-0.14,-0.03
36.097,0.28,-0.37,-0.06
36.103,0.49,-0.60,-0.07
36.107,0.70,-0.77,-0.06
36.112,0.86,-0.88,-0.02
36.135,0.95,-0.92,0.03
36.136,0.95,-0.91,0.09
36.137,0.88,-0.84,0.14
36.137,0.76,-0.72,0.19
36.138,0.61,-0.53,0.22
36.179,0.44,-0.31,0.25
36.180,0.27,-0.10,0.27
36.180,0.13,0.06,0.28
36.180,0.01,0.16,0.28
36.180,-0.07,0.20,0.27
36.181,-0.12,0.18,0.26
36.182,-0.14,0.13,0.22
36.183,-0.13,0.07,0.18
36.184,-0.10,0.01,0.16
36.184,-0.05,-0.04,0.15
36.188,0.00,-0.08,0.14
36.193,0.07,-0.10,0.13
36.199,0.13,-0.13,0.13
36.203,0.19,-0.15,0.14
36.207,0.23,-0.17,0.14
36.212,0.25,-0.19,0.15
36.217,0.28,-0.20,0.16
36.223,0.31,-0.17,0.16
36.227,0.33,-0.13,0.17
36.236,0.35,-0.09,0.18
36.238,0.37,-0.07,0.20
36.242,0.40,-0.06,0.23
36.247,0.43,-0.07,0.27
36.266,0.47,-0.10,0.31
36.266,0.51,-0.13,0.34
36.267,0.56,-0.19,0.37
36.267,0.63,-0.26,0.40
36.271,0.71,-0.35,0.41
36.276,0.77,-0.46,0.41
36.282,0.81,-0.57,0.41
36.286,0.81,-0.65,0.40
36.291,0.77,-0.70,0.38
36.296,0.71,-0.70,0.35
36.301,0.63,-0.63,0.33
36.306,0.53,-0.49,0.31
36.311,0.43,-0.30,0.30
36.316,0.35,-0.10,0.31
36.321,0.28,0.08,0.32
36.330,0.25,0.21,0.34
36.338,0.23,0.26,0.32
36.342,0.23,0.25,0.27
36.346,0.26,0.19,0.22
36.355,0.32,0.08,0.18
36.359,0.40,-0.06,0.16
36.362,0.49,-0.22,0.16
36.376,0.58,-0.38,0.19
36.377,0.64,-0.53,0.23
36.377,0.66,-0.67,0.29
36.406,0.65,-0.79,0.34
36.407,0.61,-0.85,0.35
36.407,0.56,-0.86,0.33
36.407,0.51,-0.81,0.30
36.407,0.46,-0.76,0.28
36.408,0.41,-0.74,0.26
